DateTime.MST,O2_30cm.percent.0-100,ApogeeTemp_30cm.deg.C,ApogeeTemp_80cm.deg.C,CO2lo_30cm.ppm,CO2hi_30cm.ppm,PRISM_precip.mm
2018-01-03 22:00:00,17.879998999999998,2.3150001000000002,-99999,1248.951,1332.2581,-99999
2018-01-03 23:00:00,17.870001000000002,2.316,-99999,1230.002,1297.365,-99999
2018-01-04 00:00:00,17.870001000000002,2.316,-99999,1226.562,1307.578,-99999
2018-01-04 01:00:00,17.870001000000002,2.3169999,-99999,1209.5081,1273.7271,-99999
2018-01-04 02:00:00,17.85,2.316,-99999,1222.001,1306.351,-99999
2018-01-04 03:00:00,17.84,2.3169999,-99999,1224.51,1312.355,-99999
2018-01-04 04:00:00,17.83,2.316,-99999,1222.1541,1287.703,-99999
2018-01-04 05:00:00,17.809998999999998,2.3110001000000002,-99999,1257.234,1342.9129999999998,-99999
2018-01-04 06:00:00,17.790001,2.312,-99999,1255.369,1326.239,-99999
2018-01-04 07:00:00,17.780001000000002,2.3110001000000002,-99999,1259.493,1345.5,-99999
2018-01-04 08:00:00,17.77,2.309,-99999,1248.868,1318.905,-99999
2018-01-04 09:00:00,17.75,2.3069999,-99999,1237.4260000000002,1322.2720000000002,-99999
2018-01-04 10:00:00,17.719998999999998,2.3039999,-99999,1251.77,1346.934,-99999
2018-01-04 11:00:00,17.709999,2.302,-99999,1242.672,1311.719,-99999
2018-01-04 12:00:00,17.700001,2.299,-99999,1243.55,1327.0739999999998,-99999
2018-01-04 13:00:00,17.68,2.2969999,-99999,1230.795,1297.851,-99999
2018-01-04 14:00:00,17.68,2.2939998999999998,-99999,1228.623,1309.822,-99999
2018-01-04 15:00:00,17.690001000000002,2.29,-99999,1226.33,1293.045,-99999
2018-01-04 16:00:00,17.67,2.2850001,-99999,1223.354,1302.87,-99999
2018-01-04 17:00:00,17.66,2.2809999,-99999,1222.368,1288.069,-99999
2018-01-04 18:00:00,17.639999,2.279,-99999,1223.302,1293.323,-99999
2018-01-04 19:00:00,17.629998999999998,2.2750001,-99999,1233.6580000000001,1316.4779999999998,-99999
2018-01-04 20:00:00,17.629998999999998,2.273,-99999,1224.8010000000002,1291.8199,-99999
2018-01-04 21:00:00,17.65,2.2690001,-99999,1235.381,1316.365,-99999
2018-01-04 22:00:00,17.66,2.2690001,-99999,1209.4561,1273.672,-99999
2018-01-04 23:00:00,17.68,2.27,-99999,1198.05,1274.104,-99999
2018-01-05 00:00:00,17.690001000000002,2.267,-99999,1186.119,1247.0389,-99999
2018-01-05 01:00:00,17.700001,2.2620001,-99999,1177.014,1247.7581,-99999
2018-01-05 02:00:00,17.709999,2.2569999999999997,-99999,1180.755,1257.829,-99999
2018-01-05 03:00:00,17.719998999999998,2.2520001,-99999,1166.171,1223.938,-99999
2018-01-05 04:00:00,17.709999,2.247,-99999,1163.548,1235.302,-99999
2018-01-05 05:00:00,17.73,2.237,-99999,1150.527,1205.473,-99999
2018-01-05 06:00:00,17.719998999999998,2.2309999,-99999,1148.204,1217.646,-99999
2018-01-05 07:00:00,17.719998999999998,2.2230000000000003,-99999,1139.486,1193.113,-99999
2018-01-05 08:00:00,17.74,2.2149999,-99999,1131.354,1203.802,-99999
2018-01-05 09:00:00,17.74,2.207,-99999,1134.6219,1208.3979,-99999
2018-01-05 10:00:00,17.74,2.1960001,-99999,1127.927,1180.385,-99999
2018-01-05 11:00:00,17.719998999999998,2.1889998999999998,-99999,1131.441,1199.0551,-99999
2018-01-05 12:00:00,17.76,2.1800001,-99999,1126.0031,1177.799,-99999
2018-01-05 13:00:00,17.77,2.1700001,-99999,1129.8879,1172.525,-99999
2018-01-05 14:00:00,17.799999,2.161,-99999,1126.4611,1177.089,-99999
2018-01-05 15:00:00,17.809998999999998,2.1530001,-99999,1133.704,1199.786,-99999
2018-01-05 16:00:00,17.82,2.1440001,-99999,1126.601,1177.349,-99999
2018-01-05 17:00:00,17.82,2.138,-99999,1139.021,1205.9041,-99999
2018-01-05 18:00:00,17.83,2.1319999999999997,-99999,1133.116,1185.188,-99999
2018-01-05 19:00:00,17.83,2.1259999,-99999,1139.642,1205.368,-99999
2018-01-05 20:00:00,17.84,2.1229999,-99999,1134.401,1181.494,-99999
2018-01-05 21:00:00,17.860001,2.1199999,-99999,1132.958,1185.0539999999999,-99999
2018-01-05 22:00:00,17.870001000000002,2.1180000000000003,-99999,1135.813,1204.5639999999999,-99999
2018-01-05 23:00:00,17.889999,2.1140001,-99999,1138.594,1192.876,-99999
2018-01-06 00:00:00,17.92,2.1110001,-99999,1127.631,1193.7469,-99999
2018-01-06 01:00:00,17.92,2.105,-99999,1121.272,1173.239,-99999
2018-01-06 02:00:00,17.940001000000002,2.099,-99999,1122.5510000000002,1188.016,-99999
2018-01-06 03:00:00,17.940001000000002,2.0929999,-99999,1114.608,1166.0819999999999,-99999
2018-01-06 04:00:00,17.940001000000002,2.0869999,-99999,1116.8210000000001,1178.7930000000001,-99999
2018-01-06 05:00:00,17.950001,2.0780001,-99999,1120.635,1188.77,-99999
2018-01-06 06:00:00,17.959999,2.0680001,-99999,1108.825,1158.802,-99999
2018-01-06 07:00:00,17.959999,2.059,-99999,1113.5551,1177.53,-99999
2018-01-06 08:00:00,17.969998999999998,2.0510001,-99999,1108.958,1158.274,-99999
2018-01-06 09:00:00,17.959999,2.0409999,-99999,1112.813,1176.96,-99999
2018-01-06 10:00:00,17.98,2.03,-99999,1107.135,1156.952,-99999
2018-01-06 11:00:00,17.99,2.0209999,-99999,1101.847,1169.661,-99999
2018-01-06 12:00:00,18.0,2.0109999,-99999,1111.583,1182.401,-99999
2018-01-06 13:00:00,18.01,1.999,-99999,1102.2581,1151.7469,-99999
2018-01-06 14:00:00,18.02,1.989,-99999,1109.3199,1171.458,-99999
2018-01-06 15:00:00,18.030001000000002,1.9769999999999999,-99999,1134.197,1187.62,-99999
2018-01-06 16:00:00,18.049999,1.965,-99999,1120.6801,1184.88,-99999
2018-01-06 17:00:00,18.040001,1.955,-99999,1129.261,1192.302,-99999
2018-01-06 18:00:00,18.049999,1.949,-99999,1124.261,1176.498,-99999
2018-01-06 19:00:00,18.040001,1.9450001000000001,-99999,1125.5291,1191.2469,-99999
2018-01-06 20:00:00,18.049999,1.942,-99999,1121.901,1173.978,-99999
2018-01-06 21:00:00,18.049999,1.9409999999999998,-99999,1124.4360000000001,1189.502,-99999
2018-01-06 22:00:00,18.059998999999998,1.9380000000000002,-99999,1120.694,1173.125,-99999
2018-01-06 23:00:00,18.09,1.9369999999999998,-99999,1123.8419999999999,1189.442,-99999
2018-01-07 00:00:00,18.110001,1.9340000000000002,-99999,1119.5639999999999,1165.026,-99999
2018-01-07 01:00:00,18.120001000000002,1.929,-99999,1106.17,1155.799,-99999
2018-01-07 02:00:00,18.120001000000002,1.925,-99999,1114.134,1179.9260000000002,-99999
2018-01-07 03:00:00,18.129998999999998,1.92,-99999,1104.9,1155.3719,-99999
2018-01-07 04:00:00,18.129998999999998,1.913,-99999,1108.1331,1172.1021,-99999
2018-01-07 05:00:00,18.15,1.9040000000000001,-99999,1105.483,1155.4589999999998,-99999
2018-01-07 06:00:00,18.15,1.895,-99999,1114.3339999999998,1179.4709,-99999
2018-01-07 07:00:00,18.16,1.8880000000000001,-99999,1110.774,1155.5919999999999,-99999
2018-01-07 08:00:00,18.16,1.8780000000000001,-99999,1104.515,1154.3339999999998,-99999
2018-01-07 09:00:00,18.16,1.869,-99999,1113.712,1180.361,-99999
2018-01-07 10:00:00,18.15,1.859,-99999,1114.038,1165.025,-99999
2018-01-07 11:00:00,18.16,1.848,-99999,1120.527,1187.009,-99999
2018-01-07 12:00:00,18.18,1.837,-99999,1121.353,1173.672,-99999
2018-01-07 13:00:00,18.18,1.83,-99999,1117.481,1187.626,-99999
2018-01-07 14:00:00,18.18,1.821,-99999,1125.675,1196.6331,-99999
2018-01-07 15:00:00,18.18,1.8099999,-99999,1117.5909,1168.844,-99999
2018-01-07 16:00:00,18.17,1.7990000000000002,-99999,1121.719,1187.4091,-99999
2018-01-07 17:00:00,18.15,1.79,-99999,1110.3101,1160.869,-99999
2018-01-07 18:00:00,18.129998999999998,1.784,-99999,1129.536,1196.233,-99999
2018-01-07 19:00:00,18.110001,1.7790000000000001,-99999,1137.316,1192.0291,-99999
2018-01-07 20:00:00,18.09,1.7790000000000001,-99999,1140.142,1210.653,-99999
2018-01-07 21:00:00,18.08,1.777,-99999,1151.649,1228.825,-99999
2018-01-07 22:00:00,18.08,1.776,-99999,1145.877,1201.7729,-99999
2018-01-07 23:00:00,18.07,1.777,-99999,1150.552,1220.6,-99999
2018-01-08 00:00:00,18.059998999999998,1.774,-99999,1147.483,1203.3929,-99999
2018-01-08 01:00:00,18.049999,1.7719999999999998,-99999,1156.441,1227.99,-99999
2018-01-08 02:00:00,18.040001,1.7690001,-99999,1149.9,1207.303,-99999
2018-01-08 03:00:00,18.030001000000002,1.766,-99999,1151.197,1223.906,-99999
2018-01-08 04:00:00,18.030001000000002,1.7630000000000001,-99999,1159.655,1242.511,-99999
2018-01-08 05:00:00,18.01,1.76,-99999,1154.3039999999999,1211.87,-99999
2018-01-08 06:00:00,18.0,1.757,-99999,1162.3311,1235.871,-99999
2018-01-08 07:00:00,17.98,1.751,-99999,1157.976,1215.874,-99999
2018-01-08 08:00:00,17.969998999999998,1.7480000000000002,-99999,1152.5919999999999,1223.797,-99999
2018-01-08 09:00:00,17.950001,1.743,-99999,1171.13,1231.0179,-99999
2018-01-08 10:00:00,17.940001000000002,1.74,-99999,1180.264,1254.955,-99999
2018-01-08 11:00:00,17.92,1.734,-99999,1185.892,1261.58,-99999
2018-01-08 12:00:00,17.889999,1.733,-99999,1182.0291,1243.576,-99999
2018-01-08 13:00:00,17.879998999999998,1.7280000000000002,-99999,1195.9351,1274.1121,-99999
2018-01-08 14:00:00,17.68,1.725,-99999,1200.829,1265.361,-99999
2018-01-08 15:00:00,17.9,1.723,-99999,1206.892,1285.8879,-99999
2018-01-08 16:00:00,17.9,1.719,-99999,1228.068,1295.749,-99999
2018-01-08 17:00:00,17.870001000000002,1.7180001,-99999,1230.2469,1311.5539999999999,-99999
2018-01-08 18:00:00,17.860001,1.7169999999999999,-99999,1250.387,1329.3571,-99999
2018-01-08 19:00:00,17.85,1.715,-99999,1259.526,1332.501,-99999
2018-01-08 20:00:00,17.84,1.714,-99999,1332.059,1429.9479999999999,-99999
2018-01-08 21:00:00,17.84,1.7130001,-99999,1366.963,1455.701,-99999
2018-01-08 22:00:00,17.85,1.7130001,-99999,1404.3229999999999,1512.8329999999999,-99999
2018-01-08 23:00:00,17.84,1.714,-99999,1435.5870000000002,1534.129,-99999
2018-01-09 00:00:00,17.84,1.715,-99999,1458.8470000000002,1574.671,-99999
2018-01-09 01:00:00,17.84,1.715,-99999,1473.641,1589.964,-99999
2018-01-09 02:00:00,17.85,1.7180001,-99999,1474.192,1578.0551,-99999
2018-01-09 03:00:00,17.85,1.7180001,-99999,1487.335,1608.649,-99999
2018-01-09 04:00:00,17.85,1.72,-99999,1494.848,1602.0379999999998,-99999
2018-01-09 05:00:00,17.85,1.722,-99999,1508.155,1631.3,-99999
2018-01-09 06:00:00,17.85,1.724,-99999,1511.9979999999998,1621.351,-99999
2018-01-09 07:00:00,17.860001,1.725,-99999,1534.4160000000002,1660.5529999999999,-99999
2018-01-09 08:00:00,17.870001000000002,1.7269999999999999,-99999,1541.225,1671.849,-99999
2018-01-09 09:00:00,17.879998999999998,1.7280000000000002,-99999,1550.5341,1665.203,-99999
2018-01-09 10:00:00,17.879998999999998,1.73,-99999,1560.6870000000001,1692.475,-99999
2018-01-09 11:00:00,17.889999,1.733,-99999,1557.745,1673.9160000000002,-99999
2018-01-09 12:00:00,17.91,1.734,-99999,1570.594,1702.557,-99999
2018-01-09 13:00:00,17.93,1.7380000000000002,-99999,1552.0539999999999,1666.7379999999998,-99999
2018-01-09 14:00:00,17.950001,1.742,-99999,1559.797,1689.2679,-99999
2018-01-09 15:00:00,17.950001,1.7410001,-99999,1581.4041,1718.4620000000002,-99999
2018-01-09 16:00:00,17.959999,1.743,-99999,1598.193,1719.4449,-99999
2018-01-09 17:00:00,17.959999,1.745,-99999,1620.1670000000001,1758.2120000000002,-99999
2018-01-09 18:00:00,17.959999,1.749,-99999,1613.8339999999998,1736.9270000000001,-99999
2018-01-09 19:00:00,17.969998999999998,1.751,-99999,1639.5970000000002,1780.134,-99999
2018-01-09 20:00:00,17.969998999999998,1.7530000000000001,-99999,1638.0629999999999,1764.9879999999998,-99999
2018-01-09 21:00:00,17.99,1.755,-99999,1646.295,1789.01,-99999
2018-01-09 22:00:00,17.99,1.758,-99999,1641.3870000000002,1793.2629,-99999
2018-01-09 23:00:00,18.0,1.7619999999999998,-99999,1615.5229,1738.515,-99999
2018-01-10 00:00:00,18.01,1.765,-99999,1605.318,1747.4479999999999,-99999
2018-01-10 01:00:00,18.02,1.767,-99999,1597.1689,1717.036,-99999
2018-01-10 02:00:00,18.030001000000002,1.768,-99999,1606.0629999999999,1742.396,-99999
2018-01-10 03:00:00,18.030001000000002,1.7719999999999998,-99999,1599.829,1719.874,-99999
2018-01-10 04:00:00,18.049999,1.775,-99999,1617.3229999999999,1757.158,-99999
2018-01-10 05:00:00,18.049999,1.777,-99999,1627.6281,1777.106,-99999
2018-01-10 06:00:00,18.049999,1.7790000000000001,-99999,1645.095,1771.13,-99999
2018-01-10 07:00:00,18.049999,1.781,-99999,1668.6899,1814.3429999999998,-99999
2018-01-10 08:00:00,18.059998999999998,1.781,-99999,1629.7889,1754.4919,-99999
2018-01-10 09:00:00,18.040001,1.786,-99999,1665.005,1808.9919,-99999
2018-01-10 10:00:00,18.030001000000002,1.7890000000000001,-99999,1651.569,1779.099,-99999
2018-01-10 11:00:00,18.049999,1.7930000000000001,-99999,1606.731,1745.24,-99999
2018-01-10 12:00:00,18.059998999999998,1.794,-99999,1564.765,1705.444,-99999
2018-01-10 13:00:00,18.07,1.796,-99999,1523.233,1632.986,-99999
2018-01-10 14:00:00,18.08,1.798,-99999,1503.9979999999998,1624.703,-99999
2018-01-10 15:00:00,18.09,1.798,-99999,1511.4279999999999,1621.0970000000002,-99999
2018-01-10 16:00:00,18.09,1.798,-99999,1499.385,1619.861,-99999
2018-01-10 17:00:00,18.09,1.7990000000000002,-99999,1467.91,1570.601,-99999
2018-01-10 18:00:00,18.07,1.8,-99999,1471.755,1590.386,-99999
2018-01-10 19:00:00,18.040001,1.804,-99999,1501.115,1631.5379999999998,-99999
2018-01-10 20:00:00,18.049999,1.804,-99999,1478.905,1583.568,-99999
2018-01-10 21:00:00,18.040001,1.806,-99999,1506.891,1629.5020000000002,-99999
2018-01-10 22:00:00,18.049999,1.808,-99999,1494.019,1600.355,-99999
2018-01-10 23:00:00,18.059998999999998,1.8099999,-99999,1505.6779999999999,1628.299,-99999
2018-01-11 00:00:00,18.049999,1.814,-99999,1509.1760000000002,1617.675,-99999
2018-01-11 01:00:00,18.059998999999998,1.8159999999999998,-99999,1485.261,1608.382,-99999
2018-01-11 02:00:00,18.049999,1.8159999999999998,-99999,1492.595,1621.6989999999998,-99999
2018-01-11 03:00:00,18.049999,1.819,-99999,1462.899,1564.59,-99999
2018-01-11 04:00:00,18.059998999999998,1.8200001000000001,-99999,1429.8029999999999,1541.9611,-99999
2018-01-11 05:00:00,18.059998999999998,1.8230000000000002,-99999,1389.408,1480.7939,-99999
2018-01-11 06:00:00,18.059998999999998,1.8230000000000002,-99999,1395.736,1502.7419,-99999
2018-01-11 07:00:00,18.049999,1.8279999,-99999,1438.1331,1536.6670000000001,-99999
2018-01-11 08:00:00,18.040001,1.831,-99999,1465.9479999999999,1587.2520000000002,-99999
2018-01-11 09:00:00,18.040001,1.8329999,-99999,1479.4379999999999,1605.896,-99999
2018-01-11 10:00:00,18.030001000000002,1.8359999999999999,-99999,1484.6,1589.955,-99999
2018-01-11 11:00:00,18.030001000000002,1.8380001,-99999,1505.207,1628.509,-99999
2018-01-11 12:00:00,18.030001000000002,1.8419999999999999,-99999,1496.047,1602.5629999999999,-99999
2018-01-11 13:00:00,18.030001000000002,1.844,-99999,1525.723,1651.6760000000002,-99999
2018-01-11 14:00:00,18.040001,1.845,-99999,1538.3770000000002,1650.1949,-99999
2018-01-11 15:00:00,18.049999,1.848,-99999,1549.24,1681.624,-99999
2018-01-11 16:00:00,18.059998999999998,1.851,-99999,1525.73,1656.099,-99999
2018-01-11 17:00:00,18.040001,1.8530000000000002,-99999,1485.8311,1590.2889,-99999
2018-01-11 18:00:00,18.030001000000002,1.8559999,-99999,1452.8149,1567.0739999999998,-99999
2018-01-11 19:00:00,18.01,1.86,-99999,1441.9611,1541.1029999999998,-99999
2018-01-11 20:00:00,17.99,1.865,-99999,1398.9659,1504.8929,-99999
2018-01-11 21:00:00,17.99,1.867,-99999,1366.906,1454.89,-99999
2018-01-11 22:00:00,17.99,1.8710001,-99999,1341.1541,1445.75,-99999
2018-01-11 23:00:00,17.969998999999998,1.875,-99999,1342.1660000000002,1445.1029999999998,-99999
2018-01-12 00:00:00,17.969998999999998,1.882,-99999,1322.24,1403.9260000000002,-99999
2018-01-12 01:00:00,17.950001,1.8869999999999998,-99999,1326.756,1423.884,-99999
2018-01-12 02:00:00,17.950001,1.893,-99999,1317.085,1397.9389999999999,-99999
2018-01-12 03:00:00,17.940001000000002,1.899,-99999,1331.624,1429.74,-99999
2018-01-12 04:00:00,17.92,1.875,-99999,1353.967,1440.2910000000002,-99999
2018-01-12 05:00:00,17.889999,1.8769999999999998,-99999,1362.5379999999998,1462.8020000000001,-99999
2018-01-12 06:00:00,17.870001000000002,1.892,-99999,1349.1779999999999,1453.42,-99999
2018-01-12 07:00:00,17.85,1.9080000000000001,-99999,1309.932,1390.267,-99999
2018-01-12 08:00:00,17.82,1.921,-99999,1300.549,1394.1570000000002,-99999
2018-01-12 09:00:00,17.76,1.76,-99999,1297.147,1375.481,-99999
2018-01-12 10:00:00,17.77,1.847,-99999,1335.104,1433.8470000000002,-99999
2018-01-12 11:00:00,17.77,1.9299998999999999,-99999,1320.976,1401.297,-99999
2018-01-12 12:00:00,17.76,1.993,-99999,1328.745,1412.5479999999998,-99999
2018-01-12 13:00:00,17.75,2.0510001,-99999,1357.9389999999999,1462.3199,-99999
2018-01-12 14:00:00,17.74,2.1059999,-99999,1360.891,1448.342,-99999
2018-01-12 15:00:00,17.73,2.158,-99999,1376.9520000000002,1481.493,-99999
2018-01-12 16:00:00,17.719998999999998,2.2130001,-99999,1400.146,1492.7371,-99999
2018-01-12 17:00:00,17.690001000000002,2.2379999,-99999,1441.767,1555.0970000000002,-99999
2018-01-12 18:00:00,17.67,2.3139998999999998,-99999,1458.366,1552.4489999999998,-99999
2018-01-12 19:00:00,17.65,2.4000001,-99999,1459.53,1559.7531,-99999
2018-01-12 20:00:00,17.639999,2.4809999,-99999,1476.6570000000002,1595.6331,-99999
2018-01-12 21:00:00,17.629998999999998,2.5599998999999998,-99999,1497.9449,1602.985,-99999
2018-01-12 22:00:00,17.610001,2.6400001,-99999,1531.009,1655.467,-99999
2018-01-12 23:00:00,17.59,2.717,-99999,1520.905,1629.6,-99999
2018-01-13 00:00:00,17.58,2.7969999,-99999,1535.6219,1660.7419,-99999
2018-01-13 01:00:00,17.59,3.0320001,-99999,1524.4379999999999,1622.526,-99999
2018-01-13 02:00:00,17.59,3.154,-99999,1557.4659,1668.382,-99999
2018-01-13 03:00:00,17.57,3.2539999,-99999,1612.283,1747.1379,-99999
2018-01-13 04:00:00,17.52,3.3440001000000006,-99999,1664.9160000000002,1789.996,-99999
2018-01-13 05:00:00,17.530001000000002,3.4000001,-99999,1747.124,1899.308,-99999
2018-01-13 06:00:00,17.51,3.437,-99999,1859.4579999999999,2010.494,-99999
2018-01-13 07:00:00,17.49,3.4590001000000004,-99999,1916.8039999999999,2089.79,-99999
2018-01-13 08:00:00,17.5,3.451,-99999,1941.366,2093.9231,-99999
2018-01-13 09:00:00,17.559998999999998,3.4260001000000004,-99999,1900.8361,2057.0779,-99999
2018-01-13 10:00:00,17.639999,3.3940001000000004,-99999,1780.9919,1937.942,-99999
2018-01-13 11:00:00,17.700001,3.3570001000000005,-99999,1644.2820000000002,1767.516,-99999
2018-01-13 12:00:00,17.75,3.319,-99999,1567.908,1695.3229999999999,-99999
2018-01-13 13:00:00,17.790001,3.2780001000000003,-99999,1513.652,1619.62,-99999
2018-01-13 14:00:00,17.809998999999998,3.2390001,-99999,1491.6071,1608.3929,-99999
2018-01-13 15:00:00,17.85,3.201,-99999,1467.879,1559.704,-99999
2018-01-13 16:00:00,17.860001,3.168,-99999,1462.601,1561.527,-99999
2018-01-13 17:00:00,17.870001000000002,3.1340001,-99999,1469.0551,1583.568,-99999
2018-01-13 18:00:00,17.9,3.1059999,-99999,1449.3139999999999,1546.3781,-99999
2018-01-13 19:00:00,17.92,3.0789999999999997,-99999,1455.7720000000002,1566.297,-99999
2018-01-13 20:00:00,17.950001,3.0550001,-99999,1458.09,1556.1370000000002,-99999
2018-01-13 21:00:00,17.98,3.0350001,-99999,1455.3429999999998,1566.371,-99999
2018-01-13 22:00:00,18.01,3.017,-99999,1447.7179999999998,1538.5129,-99999
2018-01-13 23:00:00,18.030001000000002,2.9990001,-99999,1425.236,1519.231,-99999
2018-01-14 00:00:00,18.049999,2.9809999,-99999,1423.1281,1532.2920000000001,-99999
2018-01-14 01:00:00,18.07,2.9630001,-99999,1411.141,1502.51,-99999
2018-01-14 02:00:00,18.09,2.9430001,-99999,1406.004,1510.701,-99999
2018-01-14 03:00:00,18.110001,2.9210000000000003,-99999,1390.371,1478.2679,-99999
2018-01-14 04:00:00,18.120001000000002,2.8970001,-99999,1382.8339999999998,1484.391,-99999
2018-01-14 05:00:00,18.129998999999998,2.872,-99999,1370.7889,1454.5379999999998,-99999
2018-01-14 06:00:00,18.120001000000002,2.846,-99999,1359.2079999999999,1447.2910000000002,-99999
2018-01-14 07:00:00,18.129998999999998,2.8180001,-99999,1359.0861,1460.66,-99999
2018-01-14 08:00:00,18.139999,2.7939998999999998,-99999,1348.6660000000002,1432.76,-99999
2018-01-14 09:00:00,18.15,2.766,-99999,1348.239,1445.493,-99999
2018-01-14 10:00:00,18.16,2.737,-99999,1331.3370000000002,1412.276,-99999
2018-01-14 11:00:00,18.190001000000002,2.71,-99999,1327.588,1421.6899,-99999
2018-01-14 12:00:00,18.209999,2.6819999,-99999,1317.4771,1395.759,-99999
2018-01-14 13:00:00,18.219998999999998,2.6559999,-99999,1316.001,1408.443,-99999
2018-01-14 14:00:00,18.24,2.6270001,-99999,1312.165,1390.7620000000002,-99999
2018-01-14 15:00:00,18.25,2.602,-99999,1319.838,1412.175,-99999
2018-01-14 16:00:00,18.26,2.575,-99999,1312.1860000000001,1401.9709,-99999
2018-01-14 17:00:00,18.24,2.5539999,-99999,1296.066,1372.0510000000002,-99999
2018-01-14 18:00:00,18.219998999999998,2.536,-99999,1300.2089999999998,1390.8361,-99999
2018-01-14 19:00:00,18.219998999999998,2.5190001,-99999,1294.286,1370.5970000000002,-99999
2018-01-14 20:00:00,18.219998999999998,2.51,-99999,1305.692,1396.285,-99999
2018-01-14 21:00:00,18.219998999999998,2.497,-99999,1301.353,1378.49,-99999
2018-01-14 22:00:00,18.219998999999998,2.4890001,-99999,1311.109,1403.0839999999998,-99999
2018-01-14 23:00:00,18.209999,2.483,-99999,1319.651,1407.007,-99999
2018-01-15 00:00:00,18.209999,2.474,-99999,1321.757,1401.974,-99999
2018-01-15 01:00:00,18.219998999999998,2.4649999,-99999,1327.881,1423.4189,-99999
2018-01-15 02:00:00,18.219998999999998,2.4560001000000002,-99999,1322.4379999999999,1403.4979999999998,-99999
2018-01-15 03:00:00,18.219998999999998,2.4430001,-99999,1324.1281,1418.839,-99999
2018-01-15 04:00:00,18.219998999999998,2.4289999,-99999,1316.7061,1396.274,-99999
2018-01-15 05:00:00,18.200001,2.4170001,-99999,1312.401,1404.955,-99999
2018-01-15 06:00:00,18.190001000000002,2.401,-99999,1308.7159,1378.9620000000002,-99999
2018-01-15 07:00:00,18.190001000000002,2.3870001,-99999,1294.7469,1370.9871,-99999
2018-01-15 08:00:00,18.190001000000002,2.3699999,-99999,1287.984,1378.3770000000002,-99999
2018-01-15 09:00:00,18.18,2.3540001,-99999,1273.0639999999999,1346.481,-99999
2018-01-15 10:00:00,18.18,2.3380001,-99999,1252.807,1337.215,-99999
2018-01-15 11:00:00,18.18,2.322,-99999,1252.465,1323.2209,-99999
2018-01-15 12:00:00,18.190001000000002,2.3039999,-99999,1249.34,1333.9170000000001,-99999
2018-01-15 13:00:00,18.18,2.289,-99999,1235.233,1303.329,-99999
2018-01-15 14:00:00,18.190001000000002,2.2720001,-99999,1239.485,1320.3870000000002,-99999
2018-01-15 15:00:00,18.190001000000002,2.2579999,-99999,1240.2830000000001,1308.818,-99999
2018-01-15 16:00:00,18.190001000000002,2.2409999,-99999,1247.849,1330.0179,-99999
2018-01-15 17:00:00,18.17,2.2279999,-99999,1236.153,1304.1899,-99999
2018-01-15 18:00:00,18.139999,2.2160001,-99999,1245.097,1330.765,-99999
2018-01-15 19:00:00,18.129998999999998,2.2090001,-99999,1249.245,1339.4041,-99999
2018-01-15 20:00:00,18.120001000000002,2.1989999,-99999,1245.062,1314.408,-99999
2018-01-15 21:00:00,18.110001,2.191,-99999,1273.537,1360.8339999999998,-99999
2018-01-15 22:00:00,18.110001,2.1860001000000002,-99999,1265.0081,1337.855,-99999
2018-01-15 23:00:00,18.110001,2.181,-99999,1265.528,1352.026,-99999
2018-01-16 00:00:00,18.110001,2.174,-99999,1262.943,1335.4720000000002,-99999
2018-01-16 01:00:00,18.110001,2.1689998999999998,-99999,1255.6760000000002,1343.5129,-99999
2018-01-16 02:00:00,18.110001,2.1630001,-99999,1260.16,1356.1479,-99999
2018-01-16 03:00:00,18.110001,2.1589999,-99999,1254.998,1326.1989999999998,-99999
2018-01-16 04:00:00,18.110001,2.1519999999999997,-99999,1252.989,1338.828,-99999
2018-01-16 05:00:00,18.1,2.1440001,-99999,1243.972,1313.507,-99999
2018-01-16 06:00:00,18.09,2.141,-99999,1247.4449,1332.116,-99999
2018-01-16 07:00:00,18.09,2.135,-99999,1265.8719,1339.395,-99999
2018-01-16 08:00:00,18.09,2.128,-99999,1247.535,1332.7,-99999
2018-01-16 09:00:00,18.09,2.1240001,-99999,1256.1331,1349.944,-99999
2018-01-16 10:00:00,18.09,2.1180000000000003,-99999,1248.615,1318.6379,-99999
2018-01-16 11:00:00,18.1,2.115,-99999,1260.252,1347.241,-99999
2018-01-16 12:00:00,18.1,2.112,-99999,1258.2371,1329.922,-99999
2018-01-16 13:00:00,18.110001,2.109,-99999,1267.226,1355.2111,-99999
2018-01-16 14:00:00,18.110001,2.1070001,-99999,1269.683,1343.1960000000001,-99999
2018-01-16 15:00:00,18.110001,2.1029999,-99999,1286.566,1377.0379999999998,-99999
2018-01-16 16:00:00,18.1,2.102,-99999,1302.4041,1396.193,-99999
2018-01-16 17:00:00,18.09,2.0999999,-99999,1307.269,1386.0839999999998,-99999
2018-01-16 18:00:00,18.07,2.099,-99999,1323.993,1419.264,-99999
2018-01-16 19:00:00,18.059998999999998,2.099,-99999,1321.934,1402.5699,-99999
2018-01-16 20:00:00,18.049999,2.099,-99999,1335.0120000000002,1431.771,-99999
2018-01-16 21:00:00,18.049999,2.099,-99999,1334.3669,1415.832,-99999
2018-01-16 22:00:00,18.059998999999998,2.099,-99999,1342.9229999999998,1441.1851,-99999
2018-01-16 23:00:00,18.059998999999998,2.102,-99999,1348.308,1445.911,-99999
2018-01-17 00:00:00,18.059998999999998,2.102,-99999,1363.481,1449.281,-99999
