TmStamp,RECORD,DiffVolt_1,DiffVolt_2,O2_30,O2_140,T109_1_C,T109_2_C,CO2_30_lo,CO2_30_hi,CO2_30_temp,CO2_140_lo,CO2_140_hi,CO2_140_temp
2017-10-24 21:00:00.000,5552,41.900002,41.459999,16.879999,16.92,13.6,13.41,2112.1621,2256.7571,20.059999,5037.8379,14864.87,19.0
2017-10-24 22:00:00.000,5553,42.040001,41.529999,16.940001,16.950001,13.61,13.42,1580.406,1635.135,19.52,5036.4858,15005.41,19.120001
2017-10-24 23:00:00.000,5554,42.18,41.540001,17.0,16.950001,13.63,13.42,1485.811,1554.054,20.049999,5032.4331,15108.11,19.120001
2017-10-25 00:00:00.000,5555,42.18,41.540001,17.0,16.950001,13.64,13.42,1700.676,1775.676,19.66,5037.8379,15075.68,19.059999
2017-10-25 01:00:00.000,5556,42.040001,41.57,16.940001,16.969999,13.65,13.42,1841.2159,1951.351,19.530001,5033.7852,15075.68,19.200001
2017-10-25 02:00:00.000,5557,42.110001,41.57,16.969999,16.969999,13.65,13.42,1891.892,1978.379,19.65,5037.8379,14994.6,19.09
2017-10-25 03:00:00.000,5558,42.040001,41.57,16.940001,16.969999,13.64,13.42,2070.946,2191.8921,19.860001,5034.46,15016.22,18.799999
2017-10-25 04:00:00.000,5559,41.970001,41.529999,16.91,16.950001,13.64,13.42,2262.8989,2391.957,19.98,5037.9751,15227.44,18.76
2017-10-25 05:00:00.000,5560,41.900002,41.5,16.879999,16.940001,13.62,13.42,2289.865,2418.9189,19.82,5035.1362,15162.16,19.209999
2017-10-25 06:00:00.000,5561,41.900002,41.5,16.879999,16.940001,13.6,13.42,2562.9651,2724.46,19.77,5038.0879,15071.02,18.67
2017-10-25 07:00:00.000,5562,41.84,41.5,16.85,16.940001,13.58,13.42,2986.7529,3194.8799,19.450001,5035.584,15239.2,19.129999
2017-10-25 08:00:00.000,5563,41.700001,41.470001,16.790001,16.92,13.55,13.41,3482.3999,3687.168,19.74,5038.769,15127.12,18.610001
2017-10-25 09:00:00.000,5564,41.610001,41.439999,16.75,16.91,13.53,13.42,3882.449,4027.7461,19.950001,5036.0332,15208.12,19.219999
2017-10-25 10:00:00.000,5565,41.57,41.439999,16.74,16.91,13.48,13.41,4102.2158,4227.918,19.690001,5038.8989,15316.74,18.74
2017-10-25 11:00:00.000,5566,41.540001,41.41,16.719999,16.9,13.46,13.41,4232.3901,4385.1401,19.59,5036.6929,15139.82,18.889999
2017-10-25 12:00:00.000,5567,41.509998,41.369999,16.709999,16.879999,13.42,13.42,4349.0039,4455.8032,19.85,5035.7598,15341.16,19.219999
2017-10-25 13:00:00.000,5568,41.540001,41.369999,16.719999,16.879999,13.38,13.42,4400.0459,4567.0171,19.57,5039.5371,15401.85,18.809999
2017-10-25 14:00:00.000,5569,41.439999,41.369999,16.68,16.879999,13.34,13.42,4224.519,4331.314,19.83,5035.626,15216.38,18.799999
2017-10-25 15:00:00.000,5570,41.639999,41.330002,16.76,16.860001,13.29,13.42,3531.7571,3740.541,19.42,5037.8379,15340.54,19.059999
2017-10-25 16:00:00.000,5571,41.700001,41.299999,16.790001,16.85,13.26,13.42,2934.46,3118.9189,19.43,5035.1362,15227.03,18.860001
2017-10-25 17:00:00.000,5572,41.900002,41.259998,16.879999,16.83,13.21,13.41,2587.8379,2764.865,19.690001,5037.8379,15448.65,18.790001
2017-10-25 18:00:00.000,5573,41.900002,41.259998,16.879999,16.83,13.17,13.41,2562.8379,2727.0281,19.75,5035.1362,15362.17,19.24
2017-10-25 19:00:00.000,5574,41.900002,41.23,16.879999,16.82,13.13,13.41,2534.5459,2705.4971,19.440001,5038.0088,15287.01,18.66
2017-10-25 20:00:00.000,5575,41.900002,41.23,16.879999,16.82,13.1,13.41,2765.541,2962.1631,19.459999,5035.1362,15502.7,19.059999
2017-10-25 21:00:00.000,5576,41.900002,41.259998,16.879999,16.83,13.08,13.41,2779.73,2954.054,19.66,5033.7852,15302.7,18.879999
2017-10-25 22:00:00.000,5577,41.900002,41.23,16.879999,16.82,13.03,13.41,2967.5681,3175.676,19.25,5035.1362,15600.0,18.889999
2017-10-25 23:00:00.000,5578,41.5,41.259998,16.700001,16.84,13.01,13.41,3173.6489,3351.3521,19.49,5037.8379,15340.54,18.92
2017-10-26 00:00:00.000,5579,41.84,41.27,16.85,16.84,12.98,13.41,3458.918,3662.304,19.219999,5034.6538,15627.63,18.969999
2017-10-26 01:00:00.000,5580,41.709999,41.240002,16.790001,16.82,12.94,13.41,3908.5439,4051.804,19.559999,5038.3999,15396.31,18.75
2017-10-26 02:00:00.000,5581,41.639999,41.240002,16.77,16.82,12.92,13.42,4186.0122,4368.4829,19.25,5035.5142,15489.73,19.15
2017-10-26 03:00:00.000,5582,41.68,41.240002,16.780001,16.82,12.89,13.42,4197.2788,4295.959,19.209999,5034.708,15718.51,18.91
2017-10-26 04:00:00.000,5583,41.709999,41.240002,16.799999,16.82,12.86,13.42,4185.7368,4306.7202,19.530001,5039.376,15453.37,18.65
2017-10-26 05:00:00.000,5584,41.68,41.200001,16.780001,16.809999,12.82,13.42,4227.7261,4396.0239,19.299999,5035.4209,15561.82,19.18
2017-10-26 06:00:00.000,5585,41.740002,41.200001,16.809999,16.809999,12.8,13.42,4277.8232,4427.8511,18.950001,5034.0439,15662.37,18.9
2017-10-26 07:00:00.000,5586,41.779999,41.200001,16.82,16.809999,12.76,13.41,4259.8271,4368.6382,19.32,5035.6919,15582.2,18.690001
2017-10-26 08:00:00.000,5587,41.639999,41.200001,16.77,16.809999,12.72,13.4,4269.9458,4374.0259,19.4,5039.0508,15544.28,19.110001
2017-10-26 09:00:00.000,5588,41.779999,41.169998,16.82,16.790001,12.68,13.39,4294.1362,4446.8711,19.219999,5032.8032,15754.63,19.0
2017-10-26 10:00:00.000,5589,41.779999,41.200001,16.82,16.809999,12.64,13.39,4232.646,4404.3311,18.92,5039.7002,15621.99,18.610001
2017-10-26 11:00:00.000,5590,41.779999,41.240002,16.82,16.82,12.61,13.39,4232.479,4401.4541,18.889999,5036.7988,15567.3,19.0
2017-10-26 12:00:00.000,5591,41.849998,41.200001,16.85,16.809999,12.56,13.39,3982.77,4147.001,19.040001,5033.7129,15647.22,19.120001
2017-10-26 13:00:00.000,5592,41.98,41.240002,16.91,16.82,12.54,13.39,3269.075,3436.009,19.059999,5036.417,15852.68,18.870001
2017-10-26 14:00:00.000,5593,42.18,41.240002,17.0,16.82,12.5,13.39,2788.9031,2981.498,19.290001,5038.542,15515.68,18.709999
2017-10-26 15:00:00.000,5594,42.380001,41.240002,17.08,16.82,12.46,13.39,1932.032,2040.8311,19.209999,5033.1489,15715.75,19.17
2017-10-26 16:00:00.000,5595,42.509998,41.27,17.139999,16.84,12.43,13.39,1694.641,1789.238,19.08,5037.9771,15849.08,18.780001
2017-10-26 17:00:00.000,5596,42.549999,41.23,17.15,16.82,12.39,13.39,1546.6219,1602.703,18.719999,5037.8379,15589.19,19.030001
2017-10-26 18:00:00.000,5597,42.509998,41.200001,17.139999,16.809999,12.36,13.38,1645.27,1718.9189,18.879999,5034.46,15805.41,18.74
2017-10-26 19:00:00.000,5598,42.509998,41.23,17.139999,16.82,12.32,13.38,1646.6219,1721.6219,19.16,5037.8379,15708.11,19.09
2017-10-26 20:00:00.000,5599,42.439999,41.23,17.110001,16.82,12.29,13.36,1916.892,2018.9189,18.639999,5035.1362,15616.22,18.9
2017-10-26 21:00:00.000,5600,42.34,41.259998,17.07,16.83,12.27,13.36,2056.0811,2183.7839,18.950001,5037.8379,15794.6,18.639999
2017-10-26 22:00:00.000,5601,42.310001,41.259998,17.049999,16.83,12.24,13.35,2177.0271,2310.811,18.92,5035.1362,15816.22,19.1
2017-10-26 23:00:00.000,5602,42.279999,41.259998,17.040001,16.83,12.23,13.36,2496.6221,2672.9729,18.75,5037.8379,15627.03,18.66
2017-10-27 00:00:00.000,5603,42.169998,41.330002,17.0,16.860001,12.2,13.35,2806.8069,2991.9451,18.58,5035.2251,15784.07,19.129999
2017-10-27 01:00:00.000,5604,42.18,41.369999,17.0,16.879999,12.18,13.34,3052.9971,3273.2891,18.65,5038.3242,15796.12,18.629999
2017-10-27 02:00:00.000,5605,42.009998,41.369999,16.93,16.879999,12.16,13.35,3317.147,3517.2041,18.610001,5036.5479,15642.23,18.84
2017-10-27 03:00:00.000,5606,11.6,41.369999,3.8310001,16.879999,12.15,13.35,3581.6799,3768.9089,18.73,5039.6309,15692.07,19.139999
2017-10-27 04:00:00.000,5607,42.18,41.369999,17.0,16.879999,12.12,13.33,3967.449,4137.125,18.950001,5036.207,15883.32,18.940001
2017-10-27 05:00:00.000,5608,41.98,41.41,16.91,16.9,12.09,13.32,4320.4019,4418.4238,18.969999,5040.3569,15780.86,18.700001
2017-10-27 06:00:00.000,5609,42.110001,41.369999,16.969999,16.879999,12.07,13.32,4516.9902,4586.6279,18.719999,5036.9072,15652.95,18.610001
2017-10-27 07:00:00.000,5610,42.110001,41.369999,16.969999,16.879999,12.05,13.32,4689.1099,4794.5742,18.4,5035.25,15635.77,18.92
2017-10-27 08:00:00.000,5611,42.119999,41.41,16.969999,16.9,12.02,13.3,4797.1592,4873.562,18.83,5041.2432,15637.59,19.02
2017-10-27 09:00:00.000,5612,42.119999,41.41,16.969999,16.9,11.98,13.3,4958.0771,4933.061,18.75,5037.1851,15729.54,19.17
2017-10-27 10:00:00.000,5613,42.150002,41.41,16.99,16.9,11.96,13.3,5029.0112,5127.7251,18.389999,5041.1812,15707.71,19.07
2017-10-27 11:00:00.000,5614,42.189999,41.439999,17.0,16.91,11.93,13.29,5033.0088,5111.438,18.9,5037.0659,15815.71,19.1
2017-10-27 12:00:00.000,5615,42.189999,41.450001,17.0,16.91,11.89,13.29,5023.6641,5022.312,18.48,5041.2432,15805.27,18.93
2017-10-27 13:00:00.000,5616,42.220001,41.470001,17.01,16.93,11.86,13.28,5029.019,5100.688,18.57,5037.8081,15880.83,18.91
2017-10-27 14:00:00.000,5617,42.25,41.470001,17.030001,16.93,11.83,13.28,4972.3188,4959.4751,18.75,5040.6001,15851.93,18.639999
2017-10-27 15:00:00.000,5618,42.240002,41.470001,17.02,16.92,11.79,13.27,4739.8662,4767.5688,18.559999,5035.1372,15637.84,18.76
2017-10-27 16:00:00.000,5619,42.310001,41.43,17.049999,16.91,11.76,13.26,4257.4331,4351.3521,18.48,5039.1899,15832.43,18.780001
2017-10-27 17:00:00.000,5620,42.450001,41.400002,17.110001,16.889999,11.72,13.25,3625.0,3810.811,18.74,5035.1362,15751.35,19.1
2017-10-27 18:00:00.000,5621,42.540001,41.389999,17.15,16.889999,11.7,13.25,2902.7029,3129.73,18.27,5038.5142,15691.89,19.02
2017-10-27 19:00:00.000,5622,42.709999,41.360001,17.219999,16.879999,11.67,13.24,2350.676,2500.0,18.4,5035.1362,15827.03,18.68
2017-10-27 20:00:00.000,5623,42.810001,41.360001,17.27,16.879999,11.66,13.22,1977.027,2110.811,18.68,5037.8379,15572.97,18.74
2017-10-27 21:00:00.000,5624,42.84,41.360001,17.280001,16.879999,11.65,13.22,1886.4871,1986.4871,18.129999,5038.5142,15600.0,18.959999
2017-10-27 22:00:00.000,5625,42.84,41.360001,17.280001,16.879999,11.65,13.23,2092.5681,2232.4331,18.469999,5033.7852,15729.73,19.049999
2017-10-27 23:00:00.000,5626,42.75,41.400002,17.24,16.9,11.64,13.21,2439.865,2613.5139,18.059999,5037.8379,15627.03,19.01
2017-10-28 00:00:00.000,5627,42.650002,41.400002,17.200001,16.889999,11.66,13.21,2837.8379,3016.217,18.35,5035.1362,15535.14,18.780001
2017-10-28 01:00:00.000,5628,42.549999,41.369999,17.15,16.879999,11.66,13.19,3187.1631,3362.1631,18.41,5038.5142,15708.11,18.52
2017-10-28 02:00:00.000,5629,42.509998,41.400002,17.139999,16.889999,11.66,13.19,3460.135,3629.73,18.5,5035.1362,15681.08,19.040001
2017-10-28 03:00:00.000,5630,42.439999,41.369999,17.110001,16.879999,11.67,13.19,3685.135,3870.271,18.610001,5037.8379,15513.52,18.5
2017-10-28 04:00:00.000,5631,42.380001,41.369999,17.08,16.879999,11.68,13.18,3804.054,3962.1621,18.530001,5035.1362,15718.92,18.9
2017-10-28 05:00:00.000,5632,42.380001,41.330002,17.08,16.860001,11.68,13.16,3918.2439,4081.082,18.620001,5037.8379,15443.25,18.65
2017-10-28 06:00:00.000,5633,42.310001,41.330002,17.049999,16.860001,11.69,13.17,4039.865,4172.9741,18.559999,5035.1362,15735.14,18.76
2017-10-28 07:00:00.000,5634,42.310001,41.299999,17.049999,16.85,11.69,13.15,4137.1631,4275.6758,18.559999,5037.8379,15443.25,18.690001
2017-10-28 08:00:00.000,5635,42.240002,41.259998,17.02,16.83,11.68,13.15,4255.4058,4348.6489,18.33,5035.1362,15702.71,18.77
2017-10-28 09:00:00.000,5636,42.169998,41.23,17.0,16.82,11.67,13.13,4396.6221,4494.5952,18.24,5037.8379,15432.44,18.530001
2017-10-28 10:00:00.000,5637,42.169998,41.23,16.99,16.82,11.67,13.12,4503.418,4643.2842,18.120001,5035.1802,15632.57,18.870001
2017-10-28 11:00:00.000,5638,42.169998,41.200001,17.0,16.809999,11.65,13.12,4543.9189,4678.3789,18.110001,5034.46,15621.62,18.459999
2017-10-28 12:00:00.000,5639,42.169998,41.200001,17.0,16.809999,11.64,13.1,4562.1919,4686.5171,18.370001,5037.8711,15491.99,18.879999
2017-10-28 13:00:00.000,5640,42.169998,41.200001,17.0,16.809999,11.64,13.1,4511.4902,4594.5991,18.51,5034.4629,15745.96,18.690001
2017-10-28 14:00:00.000,5641,42.169998,41.200001,16.99,16.809999,11.62,13.1,4333.1079,4448.6489,18.6,5037.8379,15394.6,18.610001
2017-10-28 15:00:00.000,5642,42.209999,41.169998,17.01,16.790001,11.61,13.09,3672.9741,3837.8379,18.49,5035.1362,15637.84,18.49
2017-10-28 16:00:00.000,5643,42.369999,41.189999,17.08,16.799999,11.6,13.08,2769.595,2981.0811,18.1,5039.1899,15621.62,18.450001
2017-10-28 17:00:00.000,5644,42.470001,41.130001,17.120001,16.77,11.59,13.08,2220.946,2381.0811,18.629999,5035.1362,15524.33,18.41
2017-10-28 18:00:00.000,5645,42.57,41.09,17.17,16.76,11.57,13.06,1887.838,1983.7841,18.07,5039.1899,15356.76,18.610001
2017-10-28 19:00:00.000,5646,42.610001,41.060001,17.18,16.74,11.57,13.05,1678.379,1770.271,18.17,5035.1362,15540.54,18.889999
2017-10-28 20:00:00.000,5647,39.709999,41.09,15.93,16.76,11.58,13.05,1658.7841,1737.838,18.5,5039.1899,15578.38,18.549999
2017-10-28 21:00:00.000,5648,42.540001,41.060001,17.15,16.74,11.6,13.04,1904.054,2024.325,18.07,5035.1362,15616.22,18.6
2017-10-28 22:00:00.000,5649,42.470001,41.060001,17.120001,16.74,11.62,13.04,2072.9729,2197.2981,18.370001,5039.1899,15562.17,18.549999
2017-10-28 23:00:00.000,5650,42.380001,41.099998,17.08,16.76,11.63,13.01,2341.8921,2505.406,18.32,5035.1362,15583.78,18.68
2017-10-29 00:00:00.000,5651,42.349998,41.130001,17.07,16.780001,11.65,13.02,2542.5681,2724.325,17.99,5038.5142,15448.65,18.790001
2017-10-29 01:00:00.000,5652,42.310001,41.130001,17.049999,16.780001,11.68,13.01,2731.7571,2886.4871,18.309999,5035.1362,15351.35,18.709999
2017-10-29 02:00:00.000,5653,42.240002,41.169998,17.030001,16.790001,11.7,12.99,2889.865,3089.189,18.620001,5035.1362,15410.81,18.440001
2017-10-29 03:00:00.000,5654,42.209999,41.130001,17.01,16.780001,11.72,13.0,2755.406,2927.0271,18.4,5037.8379,15513.52,18.530001
2017-10-29 04:00:00.000,5655,42.240002,41.099998,17.02,16.76,11.73,12.98,2352.0271,2516.217,18.43,5033.7852,15329.73,18.690001
2017-10-29 05:00:00.000,5656,42.310001,41.060001,17.049999,16.75,11.74,12.98,2452.0281,2608.1089,18.41,5037.8398,15529.74,18.530001
2017-10-29 06:00:00.000,5657,42.139999,40.990002,16.98,16.719999,11.75,12.98,3056.083,3254.0559,18.59,5035.1382,15291.9,18.49
2017-10-29 07:00:00.000,5658,42.040001,40.959999,16.940001,16.700001,11.74,12.96,2610.26,2781.2141,18.52,5038.7539,15395.33,18.780001
2017-10-29 08:00:00.000,5659,42.040001,40.93,16.940001,16.690001,11.74,12.96,2241.896,2386.491,18.24,5035.145,15518.95,18.43
2017-10-29 09:00:00.000,5660,42.07,40.860001,16.950001,16.66,11.71,12.95,2097.425,2251.489,17.98,5038.145,15276.61,18.389999
2017-10-29 10:00:00.000,5661,42.040001,40.830002,16.940001,16.639999,11.68,12.93,2276.4131,2416.281,18.02,5035.271,15427.44,18.84
2017-10-29 11:00:00.000,5662,42.040001,40.790001,16.940001,16.629999,11.64,12.93,1766.91,1872.9919,18.42,5037.8901,15540.7,18.51
2017-10-29 12:00:00.000,5663,42.040001,40.759998,16.940001,16.610001,11.6,12.92,2085.1521,2197.3149,18.09,5035.1748,15443.37,18.299999
2017-10-29 13:00:00.000,5664,41.970001,40.759998,16.91,16.610001,11.53,12.91,1987.193,2121.6541,17.889999,5037.915,15275.91,18.540001
2017-10-29 14:00:00.000,5665,41.970001,40.720001,16.91,16.6,11.48,12.91,1755.407,1840.542,18.059999,5035.1392,15454.07,18.74
2017-10-29 15:00:00.000,5666,41.939999,40.689999,16.889999,16.58,11.43,12.9,1761.4871,1867.568,18.33,5037.8379,15362.17,18.309999
2017-10-29 16:00:00.000,5667,41.970001,40.66,16.91,16.57,11.38,12.88,1482.433,1543.243,18.120001,5036.4858,15308.11,18.610001
2017-10-29 17:00:00.000,5668,42.07,40.59,16.950001,16.540001,11.34,12.88,1089.189,1086.4871,17.690001,5033.7852,15572.97,18.43
2017-10-29 18:00:00.000,5669,42.169998,40.52,16.99,16.51,11.29,12.87,954.72992,954.05408,17.9,5037.8379,15308.11,18.41
2017-10-29 19:00:00.000,5670,42.169998,40.459999,17.0,16.48,11.27,12.86,1122.973,1127.027,18.09,5035.1362,15567.57,18.620001
2017-10-29 20:00:00.000,5671,42.009998,40.389999,16.92,16.450001,11.24,12.86,1306.0811,1348.649,18.049999,5037.8379,15405.41,18.15
2017-10-29 21:00:00.000,5672,41.84,40.389999,16.85,16.450001,11.21,12.85,1713.514,1794.595,17.52,5035.1362,15491.89,18.73
2017-10-29 22:00:00.000,5673,41.639999,40.349998,16.76,16.440001,11.18,12.84,1611.4871,1700.0,17.709999,5037.8379,15583.78,18.379999
2017-10-29 23:00:00.000,5674,41.5,40.32,16.700001,16.42,11.16,12.82,2011.4871,2137.8379,17.200001,5035.1362,15437.84,18.16
2017-10-30 00:00:00.000,5675,41.43,40.25,16.68,16.389999,11.11,12.82,1420.271,1467.568,17.629999,5037.8379,15140.54,18.33
2017-10-30 01:00:00.000,5676,41.509998,40.330002,16.709999,16.43,11.07,12.82,1421.022,1483.864,17.280001,5035.4058,15395.42,18.16
2017-10-30 02:00:00.000,5677,41.509998,41.240002,16.709999,16.82,11.0,12.78,1533.58,1592.382,16.67,5039.3882,15940.04,18.059999
2017-10-30 03:00:00.000,5678,41.439999,41.98,16.68,17.15,10.94,12.73,1742.709,1844.108,16.629999,5037.4971,15374.77,17.879999
2017-10-30 04:00:00.000,5679,41.439999,42.279999,16.68,17.280001,10.86,12.54,1987.3571,2106.3279,16.559999,5040.0449,14774.04,17.51
2017-10-30 05:00:00.000,5680,41.240002,42.75,16.59,17.49,10.82,12.25,2130.9331,2263.4409,16.299999,5037.98,14262.11,17.440001
2017-10-30 06:00:00.000,5681,41.169998,42.720001,16.559999,17.469999,10.75,12.0,2181.1909,2317.77,16.440001,5034.4551,13300.81,17.799999
2017-10-30 07:00:00.000,5682,41.509998,42.349998,16.709999,17.309999,10.66,11.93,2223.7229,2352.8601,16.530001,5041.0698,11937.38,17.309999
2017-10-30 08:00:00.000,5683,41.84,41.880001,16.85,17.1,10.58,11.95,2187.73,2344.575,16.65,5036.646,11130.65,17.24
2017-10-30 09:00:00.000,5684,42.049999,41.369999,16.940001,16.879999,10.53,12.06,1881.701,1987.141,16.950001,5039.498,11355.09,17.6
2017-10-30 10:00:00.000,5685,42.25,40.93,17.030001,16.690001,10.5,12.16,1548.415,1630.1949,17.23,5036.5742,12636.04,17.41
2017-10-30 11:00:00.000,5686,42.380001,40.529999,17.09,16.51,10.45,12.25,1253.224,1278.911,17.25,5039.9351,13356.91,17.17
2017-10-30 12:00:00.000,5687,42.52,40.189999,17.139999,16.370001,10.42,12.31,1086.1639,1094.95,17.09,5036.772,13863.96,17.629999
2017-10-30 13:00:00.000,5688,42.650002,39.959999,17.200001,16.26,10.38,12.35,988.2619,965.27911,16.809999,5040.0,14108.76,17.77
2017-10-30 14:00:00.000,5689,42.689999,39.75,17.219999,16.18,10.36,12.38,947.76923,930.19287,16.709999,5037.644,14071.87,17.48
2017-10-30 15:00:00.000,5690,42.720001,39.549999,17.23,16.09,10.34,12.42,919.18048,919.18048,17.02,5034.541,14177.01,17.32
2017-10-30 16:00:00.000,5691,42.720001,39.380001,17.23,16.01,10.31,12.44,877.02832,854.0553,17.07,5035.1421,14254.07,17.58
2017-10-30 17:00:00.000,5692,42.779999,42.110001,17.26,17.200001,10.28,12.44,759.45959,740.54059,17.08,5037.8379,14205.41,17.469999
2017-10-30 18:00:00.000,5693,42.779999,42.009998,17.26,17.16,10.25,12.44,684.45947,640.54059,16.809999,5035.1362,13989.19,17.58
2017-10-30 19:00:00.000,5694,42.849998,42.07,17.290001,17.190001,10.23,12.44,688.51367,662.16217,16.65,5035.1362,13600.0,18.139999
2017-10-30 20:00:00.000,5695,42.849998,42.139999,17.290001,17.219999,10.2,12.45,703.37848,648.64868,16.719999,5038.5142,13291.89,18.07
2017-10-30 21:00:00.000,5696,42.779999,42.040001,17.26,17.17,10.21,12.44,816.89203,772.97308,16.84,5032.4331,13172.97,17.870001
2017-10-30 22:00:00.000,5697,42.709999,42.040001,17.23,17.17,10.19,12.44,1002.703,1008.108,16.98,5037.8379,12832.43,17.65
2017-10-30 23:00:00.000,5698,42.68,41.970001,17.209999,17.139999,10.19,12.44,1054.054,1048.649,16.91,5035.1362,12675.68,17.889999
2017-10-31 00:00:00.000,5699,42.68,41.970001,17.209999,17.139999,10.19,12.44,1139.865,1156.757,16.91,5033.1079,12578.38,17.950001
2017-10-31 01:00:00.000,5700,42.709999,42.009998,17.23,17.16,10.18,12.44,1193.243,1191.892,16.709999,5035.1362,12594.6,18.120001
2017-10-31 02:00:00.000,5701,42.779999,42.009998,17.26,17.16,10.17,12.44,1090.541,1100.0,16.690001,5037.8379,12572.97,18.129999
2017-10-31 03:00:00.000,5702,42.849998,42.009998,17.290001,17.16,10.17,12.44,1032.447,1024.339,16.49,5035.2051,12643.42,18.280001
2017-10-31 04:00:00.000,5703,42.860001,41.950001,17.290001,17.129999,10.17,12.43,1084.547,1081.168,16.59,5038.2451,12611.83,18.18
2017-10-31 05:00:00.000,5704,42.860001,41.950001,17.290001,17.129999,10.15,12.43,1134.001,1159.681,16.98,5036.0981,12613.22,18.16
2017-10-31 06:00:00.000,5705,42.82,41.91,17.27,17.120001,10.15,12.42,1330.6801,1367.85,16.959999,5038.8779,12564.75,17.92
2017-10-31 07:00:00.000,5706,42.759998,41.91,17.25,17.120001,10.14,12.42,1523.531,1592.475,16.66,5036.3052,12701.95,17.790001
2017-10-31 08:00:00.000,5707,42.75,41.84,17.24,17.09,10.13,12.4,1518.472,1576.614,16.719999,5040.8379,12915.8,17.85
2017-10-31 09:00:00.000,5708,42.720001,41.810001,17.23,17.07,10.12,12.4,1691.001,1787.688,16.959999,5041.2251,12868.11,18.1
2017-10-31 10:00:00.000,5709,42.66,41.82,17.200001,17.08,10.11,12.4,1947.936,2058.146,16.59,5037.1831,12835.69,18.049999
2017-10-31 11:00:00.000,5710,42.66,41.779999,17.200001,17.059999,10.09,12.38,2144.6919,2269.1001,16.780001,5040.5669,13046.65,17.799999
2017-10-31 12:00:00.000,5711,42.59,41.82,17.17,17.08,10.08,12.38,2356.9971,2526.031,16.85,5037.186,12911.42,18.24
2017-10-31 13:00:00.000,5712,42.66,41.82,17.200001,17.08,10.06,12.38,2410.4121,2553.0759,16.59,5041.2432,12933.06,17.66
2017-10-31 14:00:00.000,5713,42.720001,41.84,17.23,17.09,10.04,12.36,2329.5061,2495.802,16.77,5037.5742,13109.05,17.93
2017-10-31 15:00:00.000,5714,42.860001,41.84,17.290001,17.09,10.01,12.35,2090.6709,2219.0569,16.93,5038.1509,13000.81,18.0
2017-10-31 16:00:00.000,5715,42.919998,41.84,17.32,17.09,9.9799995,12.35,1822.99,1921.64,16.65,5035.1831,13043.37,18.209999
2017-10-31 17:00:00.000,5716,43.119999,41.799999,17.4,17.07,9.9700003,12.34,1496.6219,1548.649,16.459999,5038.5142,13118.92,18.0
2017-10-31 18:00:00.000,5717,43.189999,41.799999,17.43,17.07,9.96,12.34,1536.4871,1589.189,16.379999,5035.1362,13205.41,17.92
2017-10-31 19:00:00.000,5718,43.150002,41.740002,17.42,17.040001,9.9300003,12.34,1489.865,1562.162,16.48,5037.8379,13135.14,17.6
2017-10-31 20:00:00.000,5719,43.189999,41.740002,17.43,17.040001,9.9099998,12.32,1372.298,1408.108,16.379999,5035.1362,13000.0,17.879999
2017-10-31 21:00:00.000,5720,43.220001,41.77,17.450001,17.059999,9.9200001,12.32,1420.271,1481.0811,16.440001,5037.8379,12989.19,18.040001
2017-10-31 22:00:00.000,5721,43.119999,41.810001,17.4,17.07,9.9099998,12.3,1633.114,1705.411,16.67,5037.855,12945.99,17.83
2017-10-31 23:00:00.000,5722,43.130001,41.810001,17.4,17.07,9.8999996,12.31,1843.463,1952.299,16.75,5035.5542,13195.6,17.68
2017-11-01 00:00:00.000,5723,43.09,41.740002,17.389999,17.040001,9.8999996,12.29,1866.032,1966.095,16.549999,5040.9922,13289.39,17.889999
2017-11-01 01:00:00.000,5724,43.16,41.740002,17.42,17.040001,9.8999996,12.28,1731.519,1803.863,16.67,5037.0239,13246.36,18.17
2017-11-01 02:00:00.000,5725,43.130001,41.75,17.41,17.049999,9.8900003,12.27,2014.196,2150.0991,16.73,5041.2378,13284.63,17.58
2017-11-01 03:00:00.000,5726,43.0,41.75,17.35,17.049999,9.8900003,12.27,2370.52,2534.144,16.379999,5037.8618,13409.06,18.1
2017-11-01 04:00:00.000,5727,42.93,41.68,17.32,17.02,9.8599997,12.27,2709.262,2904.665,16.940001,5035.833,13268.42,17.73
2017-11-01 05:00:00.000,5728,42.860001,41.720001,17.290001,17.030001,9.8500004,12.25,3004.0291,3191.3149,16.549999,5038.4922,13517.12,17.950001
2017-11-01 06:00:00.000,5729,42.799999,41.689999,17.26,17.02,9.8199997,12.24,3262.3391,3494.252,16.41,5040.5669,13338.74,17.709999
2017-11-01 07:00:00.000,5730,42.799999,41.650002,17.26,17.0,9.8000002,12.23,3415.145,3591.615,16.639999,5036.5098,13549.69,18.01
2017-11-01 08:00:00.000,5731,42.799999,41.619999,17.26,16.99,9.79,12.23,3534.8,3710.594,16.700001,5041.2148,13349.48,17.75
2017-11-01 09:00:00.000,5732,42.790001,41.68,17.26,17.02,9.7600002,12.22,3603.0791,3837.6951,16.35,5037.144,13641.53,17.799999
2017-11-01 10:00:00.000,5733,42.790001,41.650002,17.26,17.0,9.7399998,12.22,3664.604,3834.989,16.77,5035.7891,13495.48,18.209999
2017-11-01 11:00:00.000,5734,42.790001,41.639999,17.26,17.0,9.71,12.2,3743.5979,3964.6851,16.450001,5041.0449,13424.76,17.6
2017-11-01 12:00:00.000,5735,42.790001,41.68,17.26,17.01,9.6999998,12.19,3771.946,3921.363,16.469999,5036.9229,13646.34,17.860001
