Site,Quad,Depth (cm),DateTime,Soil CO2 (ppmv),Soil N2O (ppmv)
MH-B5,1,10,9/15/2002,3385,
MH-B5,1,20,8/25/1999,1096,
MH-B5,1,20,9/8/1999,1773,
MH-B5,1,20,9/16/1999,2060,
MH-B5,1,20,9/22/1999,2058,
MH-B5,1,20,5/31/2000,813,
MH-B5,1,20,6/5/2000,1019,
MH-B5,1,20,6/12/2000,1223,
MH-B5,1,20,6/19/2000,1167,
MH-B5,1,20,6/26/2000,1143,
MH-B5,1,20,7/5/2000,1517,
MH-B5,1,20,7/10/2000,1437,
MH-B5,1,20,7/17/2000,1590,
MH-B5,1,20,7/25/2000,1444,
MH-B5,1,20,7/31/2000,1261,
MH-B5,1,20,8/15/2000,1390,
MH-B5,1,20,8/23/2000,1678,
MH-B5,1,20,8/28/2000,1300,
MH-B5,1,20,9/7/2000,1352,
MH-B5,1,20,9/20/2000,1216,
MH-B5,1,20,6/6/2001,,
MH-B5,1,20,6/14/2001,4734,
MH-B5,1,20,6/28/2001,3582,
MH-B5,1,20,7/10/2001,2378,
MH-B5,1,20,7/25/2001,3272,
MH-B5,1,20,8/9/2001,3427,
MH-B5,1,20,8/23/2001,6291,
MH-B5,1,20,9/8/2001,3163,
MH-B5,1,20,5/29/2002,3500,
MH-B5,1,20,6/13/2002,3823,
MH-B5,1,20,6/26/2002,3909,
MH-B5,1,20,7/11/2002,4626,
MH-B5,1,20,7/24/2002,4258,
MH-B5,1,20,8/8/2002,4149,
MH-B5,1,20,8/21/2002,3907,
MH-B5,1,20,9/2/2002,3995,
MH-B5,1,20,9/15/2002,4727,
MH-B5,1,30,8/25/1999,3276,
MH-B5,1,30,9/8/1999,3712,
MH-B5,1,30,9/16/1999,4094,
MH-B5,1,30,9/22/1999,4192,
MH-B5,1,30,5/31/2000,5980,
MH-B5,1,30,6/5/2000,7079,
MH-B5,1,30,6/12/2000,7837,
MH-B5,1,30,6/19/2000,7743,
MH-B5,1,30,6/26/2000,7517,
MH-B5,1,30,7/5/2000,7181,
MH-B5,1,30,7/10/2000,7292,
MH-B5,1,30,7/17/2000,7772,
MH-B5,1,30,7/25/2000,5039,
MH-B5,1,30,7/31/2000,6695,
MH-B5,1,30,8/15/2000,7224,
MH-B5,1,30,8/23/2000,7337,
MH-B5,1,30,8/28/2000,6621,
MH-B5,1,30,9/7/2000,7003,
MH-B5,1,30,9/20/2000,5606,
MH-B5,1,30,6/6/2001,7694,
MH-B5,1,30,6/14/2001,9878,
MH-B5,1,30,6/28/2001,9656,
MH-B5,1,30,7/10/2001,10257,
MH-B5,1,30,7/25/2001,13195,
MH-B5,1,30,8/9/2001,13446,
MH-B5,1,30,8/23/2001,9315,
MH-B5,1,30,9/8/2001,4511,
MH-B5,1,30,5/29/2002,4820,
MH-B5,1,30,6/13/2002,4889,
MH-B5,1,30,6/26/2002,5160,
MH-B5,1,30,7/11/2002,6331,
MH-B5,1,30,7/24/2002,5560,
MH-B5,1,30,8/8/2002,5870,
MH-B5,1,30,8/21/2002,5109,
MH-B5,1,30,9/2/2002,5225,
MH-B5,1,30,9/15/2002,7389,
MH-B5,1,40,8/25/1999,4443,
MH-B5,1,40,9/8/1999,3946,
MH-B5,1,40,9/16/1999,4383,
MH-B5,1,40,9/22/1999,4418,
MH-B5,1,40,5/31/2000,,
MH-B5,1,40,6/5/2000,,
MH-B5,1,40,6/12/2000,,
MH-B5,1,40,6/19/2000,,
MH-B5,1,40,6/26/2000,7652,
MH-B5,1,40,7/5/2000,6461,
MH-B5,1,40,7/10/2000,8061,
MH-B5,1,40,7/17/2000,8554,
MH-B5,1,40,7/25/2000,8645,
MH-B5,1,40,7/31/2000,7214,
MH-B5,1,40,8/15/2000,7855,
MH-B5,1,40,8/23/2000,8062,
MH-B5,1,40,8/28/2000,7222,
MH-B5,1,40,9/7/2000,8463,
MH-B5,1,40,9/20/2000,6418,
MH-B5,1,40,6/6/2001,8618,
MH-B5,1,40,6/14/2001,11682,
MH-B5,1,40,6/28/2001,10579,
MH-B5,1,40,7/10/2001,11734,
MH-B5,1,40,7/25/2001,15391,
MH-B5,1,40,8/9/2001,16598,
MH-B5,1,40,8/23/2001,13399,
MH-B5,1,40,9/8/2001,7243,
MH-B5,1,40,5/29/2002,5319,
MH-B5,1,40,6/13/2002,7626,
MH-B5,1,40,6/26/2002,7962,
MH-B5,1,40,7/11/2002,10588,
MH-B5,1,40,7/24/2002,9481,
MH-B5,1,40,8/8/2002,8764,
MH-B5,1,40,8/21/2002,8588,
MH-B5,1,40,9/2/2002,8652,
MH-B5,1,40,9/15/2002,9546,
MH-B5,1,50,8/25/1999,4575,
MH-B5,1,50,9/8/1999,4418,
MH-B5,1,50,9/16/1999,4638,
MH-B5,1,50,9/22/1999,5025,
MH-B5,1,50,5/31/2000,,
MH-B5,1,50,6/5/2000,6502,
MH-B5,1,50,6/12/2000,8404,
MH-B5,1,50,6/19/2000,8669,
MH-B5,1,50,6/26/2000,8349,
MH-B5,1,50,7/5/2000,8268,
MH-B5,1,50,7/10/2000,8584,
MH-B5,1,50,7/17/2000,10163,
MH-B5,1,50,7/25/2000,9194,
MH-B5,1,50,7/31/2000,8349,
MH-B5,1,50,8/15/2000,7464,
MH-B5,1,50,8/23/2000,8078,
MH-B5,1,50,8/28/2000,8353,
MH-B5,1,50,9/7/2000,8779,
MH-B5,1,50,9/20/2000,6997,
MH-B5,1,50,6/6/2001,8683,
MH-B5,1,50,6/14/2001,11709,
MH-B5,1,50,6/28/2001,11152,
MH-B5,1,50,7/10/2001,12487,
MH-B5,1,50,7/25/2001,16441,
MH-B5,1,50,8/9/2001,18473,
MH-B5,1,50,8/23/2001,16689,
MH-B5,1,50,9/8/2001,10860,
MH-B5,1,50,5/29/2002,6500,
MH-B5,1,50,6/13/2002,8305,
MH-B5,1,50,6/26/2002,8996,
MH-B5,1,50,7/11/2002,12501,
MH-B5,1,50,7/24/2002,11572,
MH-B5,1,50,8/8/2002,10849,
MH-B5,1,50,8/21/2002,11414,
MH-B5,1,50,9/2/2002,11360,
MH-B5,1,50,9/15/2002,,
MH-B5,4,5,8/25/1999,1338,
MH-B5,4,5,9/8/1999,515,
MH-B5,4,5,9/16/1999,883,
MH-B5,4,5,9/22/1999,589,
MH-B5,4,5,5/31/2000,548,
MH-B5,4,5,6/5/2000,444,
MH-B5,4,5,6/12/2000,439,
MH-B5,4,5,6/19/2000,572,
MH-B5,4,5,6/26/2000,576,
MH-B5,4,5,7/5/2000,581,
MH-B5,4,5,7/10/2000,762,
MH-B5,4,5,7/17/2000,594,
MH-B5,4,5,7/25/2000,699,
MH-B5,4,5,7/31/2000,591,
MH-B5,4,5,8/15/2000,672,
MH-B5,4,5,8/23/2000,751,
MH-B5,4,5,8/28/2000,594,
MH-B5,4,5,9/7/2000,588,
MH-B5,4,5,9/20/2000,565,
MH-B5,4,5,6/6/2001,548,
MH-B5,4,5,6/14/2001,541,
MH-B5,4,5,6/28/2001,478,
MH-B5,4,5,7/10/2001,524,
MH-B5,4,5,7/25/2001,541,
MH-B5,4,5,8/9/2001,651,
MH-B5,4,5,8/23/2001,534,
MH-B5,4,5,9/8/2001,539,
MH-B5,4,5,5/29/2002,610,
MH-B5,4,5,6/13/2002,658,
MH-B5,4,5,6/26/2002,609,
MH-B5,4,5,7/11/2002,603,
MH-B5,4,5,7/24/2002,603,
MH-B5,4,5,8/8/2002,600,
MH-B5,4,5,8/21/2002,545,
MH-B5,4,5,9/2/2002,592,
MH-B5,4,5,9/15/2002,595,
MH-B5,4,10,8/25/1999,1555,
MH-B5,4,10,9/8/1999,1218,
MH-B5,4,10,9/16/1999,1598,
MH-B5,4,10,9/22/1999,1129,
MH-B5,4,10,5/31/2000,577,
MH-B5,4,10,6/5/2000,552,
MH-B5,4,10,6/12/2000,461,
MH-B5,4,10,6/19/2000,537,
MH-B5,4,10,6/26/2000,648,
MH-B5,4,10,7/5/2000,800,
MH-B5,4,10,7/10/2000,960,
MH-B5,4,10,7/17/2000,614,
MH-B5,4,10,7/25/2000,645,
MH-B5,4,10,7/31/2000,941,
MH-B5,4,10,8/15/2000,1053,
MH-B5,4,10,8/23/2000,814,
MH-B5,4,10,8/28/2000,689,
MH-B5,4,10,9/7/2000,840,
MH-B5,4,10,9/20/2000,618,
MH-B5,4,10,6/6/2001,736,
MH-B5,4,10,6/14/2001,674,
MH-B5,4,10,6/28/2001,535,
MH-B5,4,10,7/10/2001,706,
MH-B5,4,10,7/25/2001,810,
MH-B5,4,10,8/9/2001,826,
MH-B5,4,10,8/23/2001,768,
MH-B5,4,10,9/8/2001,563,
MH-B5,4,10,5/29/2002,762,
MH-B5,4,10,6/13/2002,936,
MH-B5,4,10,6/26/2002,764,
MH-B5,4,10,7/11/2002,791,
MH-B5,4,10,7/24/2002,815,
MH-B5,4,10,8/8/2002,877,
MH-B5,4,10,8/21/2002,841,
MH-B5,4,10,9/2/2002,860,
MH-B5,4,10,9/15/2002,780,
MH-B5,4,20,8/25/1999,3842,
MH-B5,4,20,9/8/1999,3523,
MH-B5,4,20,9/16/1999,3816,
MH-B5,4,20,9/22/1999,3468,
MH-B5,4,20,5/31/2000,1123,
MH-B5,4,20,6/5/2000,1306,
MH-B5,4,20,6/12/2000,1154,
MH-B5,4,20,6/19/2000,1633,
MH-B5,4,20,6/26/2000,1351,
MH-B5,4,20,7/5/2000,1259,
MH-B5,4,20,7/10/2000,1625,
MH-B5,4,20,7/17/2000,1500,
MH-B5,4,20,7/25/2000,1704,
MH-B5,4,20,7/31/2000,1694,
MH-B5,4,20,8/15/2000,1816,
MH-B5,4,20,8/23/2000,1839,
MH-B5,4,20,8/28/2000,1528,
MH-B5,4,20,9/7/2000,1624,
MH-B5,4,20,9/20/2000,1211,
MH-B5,4,20,6/6/2001,2791,
MH-B5,4,20,6/14/2001,2201,
MH-B5,4,20,6/28/2001,1643,
MH-B5,4,20,7/10/2001,2418,
MH-B5,4,20,7/25/2001,2892,
MH-B5,4,20,8/9/2001,3172,
MH-B5,4,20,8/23/2001,2906,
MH-B5,4,20,9/8/2001,1659,
MH-B5,4,20,5/29/2002,3639,
MH-B5,4,20,6/13/2002,4000,
MH-B5,4,20,6/26/2002,2750,
MH-B5,4,20,7/11/2002,3581,
MH-B5,4,20,7/24/2002,2639,
MH-B5,4,20,8/8/2002,2669,
MH-B5,4,20,8/21/2002,4001,
MH-B5,4,20,9/2/2002,3644,
MH-B5,4,20,9/15/2002,3271,
MH-B5,4,30,8/25/1999,5512,
MH-B5,4,30,9/8/1999,5749,
MH-B5,4,30,9/16/1999,6090,
MH-B5,4,30,9/22/1999,6369,
MH-B5,4,30,5/31/2000,3719,
MH-B5,4,30,6/5/2000,5472,
MH-B5,4,30,6/12/2000,7172,
MH-B5,4,30,6/19/2000,7078,
MH-B5,4,30,6/26/2000,7203,
MH-B5,4,30,7/5/2000,6992,
MH-B5,4,30,7/10/2000,8139,
MH-B5,4,30,7/17/2000,8927,
MH-B5,4,30,7/25/2000,7824,
MH-B5,4,30,7/31/2000,7216,
MH-B5,4,30,8/15/2000,8776,
MH-B5,4,30,8/23/2000,,
MH-B5,4,30,8/28/2000,7899,
MH-B5,4,30,9/7/2000,7889,
MH-B5,4,30,9/20/2000,5562,
MH-B5,4,30,6/6/2001,6959,
MH-B5,4,30,6/14/2001,8127,
MH-B5,4,30,6/28/2001,6065,
MH-B5,4,30,7/10/2001,7581,
MH-B5,4,30,7/25/2001,8982,
MH-B5,4,30,8/9/2001,10001,
MH-B5,4,30,8/23/2001,10427,
MH-B5,4,30,9/8/2001,5911,
MH-B5,4,30,5/29/2002,8331,
MH-B5,4,30,6/13/2002,7967,
MH-B5,4,30,6/26/2002,6557,
MH-B5,4,30,7/11/2002,8649,
MH-B5,4,30,7/24/2002,6363,
MH-B5,4,30,8/8/2002,5963,
MH-B5,4,30,8/21/2002,9863,
MH-B5,4,30,9/2/2002,8456,
MH-B5,4,30,9/15/2002,7265,
MH-B5,4,40,8/25/1999,5968,
MH-B5,4,40,9/8/1999,6103,
MH-B5,4,40,9/16/1999,6549,
MH-B5,4,40,9/22/1999,6646,
MH-B5,4,40,5/31/2000,6237,
MH-B5,4,40,6/5/2000,6555,
MH-B5,4,40,6/12/2000,8373,
MH-B5,4,40,6/19/2000,8262,
MH-B5,4,40,6/26/2000,8012,
MH-B5,4,40,7/5/2000,8324,
MH-B5,4,40,7/10/2000,9372,
MH-B5,4,40,7/17/2000,10581,
MH-B5,4,40,7/25/2000,9259,
MH-B5,4,40,7/31/2000,8582,
MH-B5,4,40,8/15/2000,9656,
MH-B5,4,40,8/23/2000,9149,
MH-B5,4,40,8/28/2000,8809,
MH-B5,4,40,9/7/2000,8590,
MH-B5,4,40,9/20/2000,5967,
MH-B5,4,40,6/6/2001,7664,
MH-B5,4,40,6/14/2001,9249,
MH-B5,4,40,6/28/2001,7661,
MH-B5,4,40,7/10/2001,8485,
MH-B5,4,40,7/25/2001,10198,
MH-B5,4,40,8/9/2001,12385,
MH-B5,4,40,8/23/2001,12253,
MH-B5,4,40,9/8/2001,6216,
MH-B5,4,40,5/29/2002,9370,
MH-B5,4,40,6/13/2002,8264,
MH-B5,4,40,6/26/2002,7173,
MH-B5,4,40,7/11/2002,9372,
MH-B5,4,40,7/24/2002,7298,
MH-B5,4,40,8/8/2002,6978,
MH-B5,4,40,8/21/2002,10433,
MH-B5,4,40,9/2/2002,9323,
MH-B5,4,40,9/15/2002,8033,
MH-B5,4,50,8/25/1999,6127,
MH-B5,4,50,9/8/1999,6243,
MH-B5,4,50,9/16/1999,6639,
MH-B5,4,50,9/22/1999,6875,
MH-B5,4,50,5/31/2000,6446,
MH-B5,4,50,6/5/2000,6536,
MH-B5,4,50,6/12/2000,9197,
MH-B5,4,50,6/19/2000,8863,
MH-B5,4,50,6/26/2000,8482,
MH-B5,4,50,7/5/2000,9038,
MH-B5,4,50,7/10/2000,9730,
MH-B5,4,50,7/17/2000,11204,
MH-B5,4,50,7/25/2000,10067,
MH-B5,4,50,7/31/2000,9319,
MH-B5,4,50,8/15/2000,10146,
MH-B5,4,50,8/23/2000,9743,
MH-B5,4,50,8/28/2000,9350,
MH-B5,4,50,9/7/2000,9022,
MH-B5,4,50,9/20/2000,6503,
MH-B5,4,50,6/6/2001,7989,
MH-B5,4,50,6/14/2001,9698,
MH-B5,4,50,6/28/2001,8123,
MH-B5,4,50,7/10/2001,9358,
MH-B5,4,50,7/25/2001,11319,
MH-B5,4,50,8/9/2001,13783,
MH-B5,4,50,8/23/2001,13575,
MH-B5,4,50,9/8/2001,7458,
MH-B5,4,50,5/29/2002,9386,
MH-B5,4,50,6/13/2002,8467,
MH-B5,4,50,6/26/2002,7350,
MH-B5,4,50,7/11/2002,9443,
MH-B5,4,50,7/24/2002,7960,
MH-B5,4,50,8/8/2002,7716,
MH-B5,4,50,8/21/2002,10662,
MH-B5,4,50,9/2/2002,9572,
MH-B5,4,50,9/15/2002,8389,
MH-B6,2,5,8/25/1999,1468,
MH-B6,2,5,9/8/1999,575,
MH-B6,2,5,9/16/1999,557,
MH-B6,2,5,9/22/1999,595,
MH-B6,2,5,5/31/2000,523,
MH-B6,2,5,6/5/2000,466,
MH-B6,2,5,6/12/2000,486,
MH-B6,2,5,6/19/2000,655,
MH-B6,2,5,6/26/2000,587,
MH-B6,2,5,7/5/2000,633,
MH-B6,2,5,7/10/2000,663,
MH-B6,2,5,7/17/2000,635,
MH-B6,2,5,7/25/2000,637,
MH-B6,2,5,7/31/2000,541,
MH-B6,2,5,8/15/2000,445,
MH-B6,2,5,8/23/2000,667,
MH-B6,2,5,8/28/2000,576,
MH-B6,2,5,9/7/2000,620,
MH-B6,2,5,9/20/2000,547,
MH-B6,2,5,6/6/2001,438,
MH-B6,2,5,6/14/2001,413,
MH-B6,2,5,6/28/2001,414,
MH-B6,2,5,7/10/2001,402,
MH-B6,2,5,7/25/2001,404,
MH-B6,2,5,8/9/2001,425,
MH-B6,2,5,8/23/2001,455,
MH-B6,2,5,9/8/2001,415,
MH-B6,2,5,5/29/2002,,
MH-B6,2,5,6/13/2002,383,
MH-B6,2,5,6/26/2002,396,
MH-B6,2,5,7/11/2002,348,
MH-B6,2,5,7/24/2002,401,
MH-B6,2,5,8/8/2002,406,
MH-B6,2,5,8/21/2002,355,
MH-B6,2,5,9/2/2002,390,
MH-B6,2,10,8/25/1999,671,
MH-B6,2,10,9/8/1999,605,
MH-B6,2,10,9/16/1999,578,
MH-B6,2,10,9/22/1999,589,
MH-B6,2,10,5/31/2000,547,
MH-B6,2,10,6/5/2000,478,
MH-B6,2,10,6/12/2000,553,
MH-B6,2,10,6/19/2000,671,
MH-B6,2,10,6/26/2000,645,
MH-B6,2,10,7/5/2000,659,
MH-B6,2,10,7/10/2000,788,
MH-B6,2,10,7/17/2000,766,
MH-B6,2,10,7/25/2000,692,
MH-B6,2,10,7/31/2000,639,
MH-B6,2,10,8/15/2000,468,
MH-B6,2,10,8/23/2000,748,
MH-B6,2,10,8/28/2000,608,
MH-B6,2,10,9/7/2000,655,
MH-B6,2,10,9/20/2000,570,
MH-B6,2,10,6/6/2001,,
MH-B6,2,10,6/14/2001,661,
MH-B6,2,10,6/28/2001,548,
MH-B6,2,10,7/10/2001,605,
MH-B6,2,10,7/25/2001,643,
MH-B6,2,10,8/9/2001,645,
MH-B6,2,10,8/23/2001,813,
MH-B6,2,10,9/8/2001,557,
MH-B6,2,10,5/29/2002,535,
MH-B6,2,10,6/13/2002,518,
MH-B6,2,10,6/26/2002,615,
MH-B6,2,10,7/11/2002,477,
MH-B6,2,10,7/24/2002,507,
MH-B6,2,10,8/8/2002,533,
MH-B6,2,10,8/21/2002,464,
MH-B6,2,10,9/2/2002,527,
MH-B6,2,20,8/25/1999,4932,
MH-B6,2,20,9/8/1999,5334,
MH-B6,2,20,9/16/1999,5287,
MH-B6,2,20,9/22/1999,6081,
MH-B6,2,20,5/31/2000,1521,
MH-B6,2,20,6/5/2000,710,
MH-B6,2,20,6/12/2000,3105,
MH-B6,2,20,6/19/2000,4271,
MH-B6,2,20,6/26/2000,4383,
MH-B6,2,20,7/5/2000,4287,
MH-B6,2,20,7/10/2000,4602,
MH-B6,2,20,7/17/2000,4892,
MH-B6,2,20,7/25/2000,4462,
MH-B6,2,20,7/31/2000,4323,
MH-B6,2,20,8/15/2000,3740,
MH-B6,2,20,8/23/2000,3979,
MH-B6,2,20,8/28/2000,4005,
MH-B6,2,20,9/7/2000,4277,
MH-B6,2,20,9/20/2000,2967,
MH-B6,2,20,6/6/2001,566,
MH-B6,2,20,6/14/2001,625,
MH-B6,2,20,6/28/2001,659,
MH-B6,2,20,7/10/2001,802,
MH-B6,2,20,7/25/2001,1048,
MH-B6,2,20,8/9/2001,1029,
MH-B6,2,20,8/23/2001,2252,
MH-B6,2,20,9/8/2001,917,
MH-B6,2,20,5/29/2002,632,
MH-B6,2,20,6/13/2002,694,
MH-B6,2,20,6/26/2002,926,
MH-B6,2,20,7/11/2002,733,
MH-B6,2,20,7/24/2002,1027,
MH-B6,2,20,8/8/2002,1038,
MH-B6,2,20,8/21/2002,724,
MH-B6,2,20,9/2/2002,827,
MH-B6,2,30,8/25/1999,6114,
MH-B6,2,30,9/8/1999,5623,
MH-B6,2,30,9/16/1999,6361,
MH-B6,2,30,9/22/1999,6477,
MH-B6,2,30,5/31/2000,,
MH-B6,2,30,6/5/2000,,
MH-B6,2,30,6/12/2000,8934,
MH-B6,2,30,6/19/2000,7306,
MH-B6,2,30,6/26/2000,7615,
MH-B6,2,30,7/5/2000,7252,
MH-B6,2,30,7/10/2000,7680,
MH-B6,2,30,7/17/2000,7880,
MH-B6,2,30,7/25/2000,7863,
MH-B6,2,30,7/31/2000,6715,
MH-B6,2,30,8/15/2000,6470,
MH-B6,2,30,8/23/2000,6452,
MH-B6,2,30,8/28/2000,5662,
MH-B6,2,30,9/7/2000,5572,
MH-B6,2,30,9/20/2000,4399,
MH-B6,2,30,6/6/2001,,
MH-B6,2,30,6/14/2001,5497,
MH-B6,2,30,6/28/2001,5054,
MH-B6,2,30,7/10/2001,4814,
MH-B6,2,30,7/25/2001,5976,
MH-B6,2,30,8/9/2001,6087,
MH-B6,2,30,8/23/2001,5720,
MH-B6,2,30,9/8/2001,3514,
MH-B6,2,30,5/29/2002,719,
MH-B6,2,30,6/13/2002,950,
MH-B6,2,30,6/26/2002,1300,
MH-B6,2,30,7/11/2002,1435,
MH-B6,2,30,7/24/2002,1885,
MH-B6,2,30,8/8/2002,2373,
MH-B6,2,30,8/21/2002,1598,
MH-B6,2,30,9/2/2002,1523,
MH-B6,2,40,8/25/1999,6920,
MH-B6,2,40,9/8/1999,6376,
MH-B6,2,40,9/16/1999,6542,
MH-B6,2,40,9/22/1999,7342,
MH-B6,2,40,5/31/2000,6026,
MH-B6,2,40,6/5/2000,6202,
MH-B6,2,40,6/12/2000,10482,
MH-B6,2,40,6/19/2000,8868,
MH-B6,2,40,6/26/2000,10132,
MH-B6,2,40,7/5/2000,9890,
MH-B6,2,40,7/10/2000,9438,
MH-B6,2,40,7/17/2000,10215,
MH-B6,2,40,7/25/2000,11234,
MH-B6,2,40,7/31/2000,9271,
MH-B6,2,40,8/15/2000,10065,
MH-B6,2,40,8/23/2000,9295,
MH-B6,2,40,8/28/2000,8462,
MH-B6,2,40,9/7/2000,8790,
MH-B6,2,40,9/20/2000,6701,
MH-B6,2,40,6/6/2001,,
MH-B6,2,40,6/14/2001,6967,
MH-B6,2,40,6/28/2001,6611,
MH-B6,2,40,7/10/2001,6052,
MH-B6,2,40,7/25/2001,8081,
MH-B6,2,40,8/9/2001,7744,
MH-B6,2,40,8/23/2001,8904,
MH-B6,2,40,9/8/2001,4992,
MH-B6,2,40,5/29/2002,1705,
MH-B6,2,40,6/13/2002,3952,
MH-B6,2,40,6/26/2002,4553,
MH-B6,2,40,7/11/2002,5303,
MH-B6,2,40,7/24/2002,6225,
MH-B6,2,40,8/8/2002,6101,
MH-B6,2,40,8/21/2002,5591,
MH-B6,2,40,9/2/2002,5144,
MH-B6,2,50,8/25/1999,7632,
MH-B6,2,50,9/8/1999,7174,
MH-B6,2,50,9/16/1999,7500,
MH-B6,2,50,9/22/1999,8303,
MH-B6,2,50,5/31/2000,5970,
MH-B6,2,50,6/5/2000,6304,
MH-B6,2,50,6/12/2000,9391,
MH-B6,2,50,6/19/2000,10215,
MH-B6,2,50,6/26/2000,10572,
MH-B6,2,50,7/5/2000,9615,
MH-B6,2,50,7/10/2000,10649,
MH-B6,2,50,7/17/2000,11519,
MH-B6,2,50,7/25/2000,10799,
MH-B6,2,50,7/31/2000,9309,
MH-B6,2,50,8/15/2000,9324,
MH-B6,2,50,8/23/2000,9252,
MH-B6,2,50,8/28/2000,8166,
MH-B6,2,50,9/7/2000,9223,
MH-B6,2,50,9/20/2000,7170,
MH-B6,2,50,6/6/2001,,
MH-B6,2,50,6/14/2001,8819,
MH-B6,2,50,6/28/2001,8105,
MH-B6,2,50,7/10/2001,8009,
MH-B6,2,50,7/25/2001,10416,
MH-B6,2,50,8/9/2001,10049,
MH-B6,2,50,8/23/2001,13329,
MH-B6,2,50,9/8/2001,7490,
MH-B6,2,50,5/29/2002,5056,
MH-B6,2,50,6/13/2002,5253,
MH-B6,2,50,6/26/2002,5507,
MH-B6,2,50,7/11/2002,6385,
MH-B6,2,50,7/24/2002,6941,
MH-B6,2,50,8/8/2002,7402,
MH-B6,2,50,8/21/2002,6985,
MH-B6,2,50,9/2/2002,6422,
MH-B6,3,5,8/25/1999,2540,
MH-B6,3,5,9/8/1999,703,
MH-B6,3,5,9/16/1999,615,
MH-B6,3,5,9/22/1999,726,
MH-B6,3,5,5/31/2000,459,
MH-B6,3,5,6/5/2000,404,
MH-B6,3,5,6/12/2000,370,
MH-B6,3,5,6/19/2000,524,
MH-B6,3,5,6/26/2000,421,
MH-B6,3,5,7/5/2000,571,
MH-B6,3,5,7/10/2000,611,
MH-B6,3,5,7/17/2000,528,
MH-B6,3,5,7/25/2000,532,
MH-B6,3,5,7/31/2000,514,
MH-B6,3,5,8/15/2000,425,
MH-B6,3,5,8/23/2000,632,
MH-B6,3,5,8/28/2000,509,
MH-B6,3,5,9/7/2000,489,
MH-B6,3,5,9/20/2000,460,
MH-B6,3,5,6/6/2001,422,
MH-B6,3,5,6/14/2001,428,
MH-B6,3,5,6/28/2001,413,
MH-B6,3,5,7/10/2001,421,
MH-B6,3,5,7/25/2001,411,
MH-B6,3,5,8/9/2001,460,
MH-B6,3,5,8/23/2001,416,
MH-B6,3,5,9/8/2001,456,
MH-B6,3,5,5/29/2002,501,
MH-B6,3,5,6/13/2002,442,
MH-B6,3,5,6/26/2002,433,
MH-B6,3,5,7/11/2002,486,
MH-B6,3,5,7/24/2002,478,
MH-B6,3,5,8/8/2002,507,
MH-B6,3,5,8/21/2002,386,
MH-B6,3,5,9/2/2002,421,
MH-B6,3,10,8/25/1999,816,
MH-B6,3,10,9/8/1999,814,
MH-B6,3,10,9/16/1999,612,
MH-B6,3,10,9/22/1999,869,
MH-B6,3,10,5/31/2000,503,
MH-B6,3,10,6/5/2000,406,
MH-B6,3,10,6/12/2000,436,
MH-B6,3,10,6/19/2000,570,
MH-B6,3,10,6/26/2000,482,
MH-B6,3,10,7/5/2000,701,
MH-B6,3,10,7/10/2000,712,
MH-B6,3,10,7/17/2000,609,
MH-B6,3,10,7/25/2000,610,
MH-B6,3,10,7/31/2000,668,
MH-B6,3,10,8/15/2000,414,
MH-B6,3,10,8/23/2000,664,
MH-B6,3,10,8/28/2000,576,
MH-B6,3,10,9/7/2000,541,
MH-B6,3,10,9/20/2000,519,
MH-B6,3,10,6/6/2001,552,
MH-B6,3,10,6/14/2001,525,
MH-B6,3,10,6/28/2001,528,
MH-B6,3,10,7/10/2001,622,
MH-B6,3,10,7/25/2001,658,
MH-B6,3,10,8/9/2001,891,
MH-B6,3,10,8/23/2001,626,
MH-B6,3,10,9/8/2001,724,
MH-B6,3,10,5/29/2002,836,
MH-B6,3,10,6/13/2002,788,
MH-B6,3,10,6/26/2002,878,
MH-B6,3,10,7/11/2002,1239,
MH-B6,3,10,7/24/2002,1432,
MH-B6,3,10,8/8/2002,1502,
MH-B6,3,10,8/21/2002,1409,
MH-B6,3,10,9/2/2002,1394,
MH-B6,3,20,8/25/1999,1254,
MH-B6,3,20,9/8/1999,1846,
MH-B6,3,20,9/16/1999,906,
MH-B6,3,20,9/22/1999,3215,
MH-B6,3,20,5/31/2000,537,
MH-B6,3,20,6/5/2000,495,
MH-B6,3,20,6/12/2000,575,
MH-B6,3,20,6/19/2000,788,
MH-B6,3,20,6/26/2000,706,
MH-B6,3,20,7/5/2000,827,
MH-B6,3,20,7/10/2000,919,
MH-B6,3,20,7/17/2000,858,
MH-B6,3,20,7/25/2000,1091,
MH-B6,3,20,7/31/2000,918,
MH-B6,3,20,8/15/2000,652,
MH-B6,3,20,8/23/2000,928,
MH-B6,3,20,8/28/2000,829,
MH-B6,3,20,9/7/2000,902,
MH-B6,3,20,9/20/2000,719,
MH-B6,3,20,6/6/2001,633,
MH-B6,3,20,6/14/2001,751,
MH-B6,3,20,6/28/2001,825,
MH-B6,3,20,7/10/2001,1165,
MH-B6,3,20,7/25/2001,1291,
MH-B6,3,20,8/9/2001,1853,
MH-B6,3,20,8/23/2001,975,
MH-B6,3,20,9/8/2001,2097,
MH-B6,3,20,5/29/2002,1190,
MH-B6,3,20,6/13/2002,1425,
MH-B6,3,20,6/26/2002,1755,
MH-B6,3,20,7/11/2002,2336,
MH-B6,3,20,7/24/2002,2840,
MH-B6,3,20,8/8/2002,3292,
MH-B6,3,20,8/21/2002,2830,
MH-B6,3,20,9/2/2002,2645,
