DateTime,VWC10cm,Temp10cm,EC10cm,VWC38.5cm,Temp38.5cm,EC38.5cm,VWC62cm,Temp62cm,EC62cm,WP11cm,WP40cm
4/29/2015 21:40,0.076,4.6,0,0.234,6.3,0.05,0.228,4.8,0.13,-9.723,-17.839
4/29/2015 21:50,0.076,4.4,0,0.234,6.3,0.05,0.229,4.9,0.13,-9.723,-17.922
4/29/2015 22:00,0.076,4.3,0,0.234,6.3,0.05,0.229,4.9,0.13,-9.699,-17.922
4/29/2015 22:10,0.076,4.2,0.01,0.234,6.3,0.05,0.229,4.9,0.13,-9.699,-17.839
4/29/2015 22:20,0.076,4,0,0.234,6.4,0.05,0.229,4.9,0.13,-9.723,-17.839
4/29/2015 22:30,0.076,3.9,0.01,0.234,6.4,0.05,0.229,4.9,0.13,-9.676,-17.922
4/29/2015 22:40,0.076,3.8,0.01,0.234,6.4,0.05,0.229,4.9,0.13,-9.699,-17.839
4/29/2015 22:50,0.076,3.7,0,0.234,6.4,0.05,0.229,4.9,0.13,-9.748,-17.839
4/29/2015 23:00,0.076,3.6,0,0.234,6.4,0.05,0.229,4.9,0.13,-9.699,-17.922
4/29/2015 23:10,0.076,3.5,0.01,0.234,6.4,0.05,0.229,4.9,0.13,-9.699,-17.839
4/29/2015 23:20,0.076,3.4,0,0.234,6.4,0.05,0.229,4.9,0.13,-9.723,-17.922
4/29/2015 23:30,0.076,3.3,0,0.234,6.4,0.05,0.229,4.9,0.13,-9.723,-17.922
4/29/2015 23:40,0.076,3.2,0.01,0.234,6.5,0.05,0.229,4.9,0.13,-9.699,-17.922
4/29/2015 23:50,0.076,3.1,0,0.234,6.4,0.05,0.229,4.9,0.13,-9.723,-17.922
4/30/2015 0:00,0.076,3,0,0.234,6.5,0.05,0.229,4.9,0.13,-9.723,-17.922
4/30/2015 0:10,0.076,2.9,0,0.234,6.5,0.05,0.229,4.9,0.13,-9.723,-17.839
4/30/2015 0:20,0.076,2.8,0.01,0.234,6.5,0.05,0.229,4.9,0.13,-9.676,-17.839
4/30/2015 0:30,0.076,2.8,0,0.234,6.5,0.05,0.229,5,0.14,-9.723,-17.839
4/30/2015 0:40,0.076,2.7,0,0.234,6.5,0.05,0.229,5,0.13,-9.723,-17.922
4/30/2015 0:50,0.076,2.6,0.01,0.234,6.5,0.05,0.229,5,0.13,-9.723,-17.839
4/30/2015 1:00,0.076,2.6,0,0.234,6.5,0.05,0.229,5,0.13,-9.723,-17.839
4/30/2015 1:10,0.076,2.5,0,0.234,6.5,0.05,0.229,5,0.13,-9.699,-17.922
4/30/2015 1:20,0.076,2.4,0,0.234,6.5,0.05,0.229,5,0.13,-9.748,-17.839
4/30/2015 1:30,0.076,2.4,0,0.234,6.5,0.05,0.229,5,0.13,-9.676,-17.922
4/30/2015 1:40,0.076,2.2,0,0.234,6.5,0.05,0.229,5,0.13,-9.676,-17.839
4/30/2015 1:50,0.076,2.1,0,0.234,6.5,0.05,0.229,5,0.13,-9.676,-17.839
4/30/2015 2:00,0.076,2,0,0.234,6.5,0.05,0.229,5,0.13,-9.699,-17.922
4/30/2015 2:10,0.076,2,0,0.234,6.5,0.05,0.229,5,0.13,-9.699,-17.839
4/30/2015 2:20,0.076,1.9,0,0.234,6.4,0.05,0.229,5,0.13,-9.699,-17.922
4/30/2015 2:30,0.076,1.8,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.676,-17.922
4/30/2015 2:40,0.076,1.7,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.676,-18.006
4/30/2015 2:50,0.076,1.6,0.01,0.234,6.4,0.05,0.229,5.1,0.13,-9.676,-17.839
4/30/2015 3:00,0.076,1.6,0,0.234,6.4,0.05,0.229,5.1,0.14,-9.676,-17.922
4/30/2015 3:10,0.076,1.5,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.676,-17.839
4/30/2015 3:20,0.076,1.4,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.629,-18.006
4/30/2015 3:30,0.076,1.4,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.652,-17.922
4/30/2015 3:40,0.076,1.2,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.652,-18.006
4/30/2015 3:50,0.076,1.2,0,0.234,6.4,0.05,0.229,5.1,0.13,-9.676,-17.922
4/30/2015 4:00,0.076,1.2,0.01,0.234,6.4,0.05,0.229,5.1,0.13,-9.676,-17.922
4/30/2015 4:10,0.076,1.2,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.652,-17.922
4/30/2015 4:20,0.076,1.1,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.629,-17.922
4/30/2015 4:30,0.076,1.1,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.605,-17.922
4/30/2015 4:40,0.076,1.2,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.629,-18.006
4/30/2015 4:50,0.075,1.2,0.01,0.234,6.3,0.05,0.229,5.1,0.13,-9.629,-17.922
4/30/2015 5:00,0.075,1.2,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.629,-17.922
4/30/2015 5:10,0.075,1.2,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.582,-17.922
4/30/2015 5:20,0.075,1.2,0,0.234,6.3,0.05,0.229,5.1,0.13,-9.582,-18.006
4/30/2015 5:30,0.075,1.3,0.01,0.234,6.2,0.05,0.229,5.2,0.13,-9.582,-17.922
4/30/2015 5:40,0.075,1.3,0,0.234,6.2,0.05,0.229,5.2,0.13,-9.514,-18.006
4/30/2015 5:50,0.075,1.4,0,0.234,6.2,0.05,0.229,5.2,0.13,-9.537,-18.091
4/30/2015 6:00,0.076,1.5,0,0.234,6.2,0.05,0.229,5.2,0.13,-9.559,-18.006
4/30/2015 6:10,0.076,1.8,0,0.234,6.2,0.05,0.229,5.2,0.13,-9.582,-18.091
4/30/2015 6:20,0.076,2,0.01,0.234,6.2,0.05,0.229,5.2,0.13,-9.629,-18.091
4/30/2015 6:30,0.077,2.4,0,0.234,6.2,0.05,0.229,5.2,0.13,-9.652,-17.922
4/30/2015 6:40,0.076,2.9,0,0.234,6.2,0.05,0.229,5.2,0.14,-9.676,-17.922
4/30/2015 6:50,0.076,3.4,0,0.234,6.1,0.05,0.229,5.2,0.13,-9.652,-18.091
4/30/2015 7:00,0.076,3.7,0,0.234,6.1,0.05,0.229,5.2,0.13,-9.605,-18.176
4/30/2015 7:10,0.076,4,0.01,0.234,6.1,0.05,0.229,5.2,0.13,-9.582,-18.091
4/30/2015 7:20,0.076,4.3,0,0.234,6.1,0.05,0.229,5.2,0.13,-9.582,-18.091
4/30/2015 7:30,0.076,4.8,0,0.234,6.1,0.05,0.229,5.2,0.14,-9.559,-18.091
4/30/2015 7:40,0.076,5.9,0,0.234,6.1,0.05,0.229,5.2,0.13,-9.582,-18.006
4/30/2015 7:50,0.076,7.2,0.01,0.234,6.1,0.05,0.229,5.2,0.13,-9.582,-17.922
4/30/2015 8:00,0.077,8.7,0.01,0.234,6,0.05,0.229,5.2,0.13,-9.629,-17.839
4/30/2015 8:10,0.077,10.1,0.01,0.234,6,0.05,0.229,5.2,0.13,-9.629,-17.839
4/30/2015 8:20,0.077,11,0.01,0.234,6,0.05,0.229,5.2,0.13,-9.605,-17.756
4/30/2015 8:30,0.077,11.3,0.01,0.234,6,0.05,0.229,5.2,0.13,-9.629,-17.674
4/30/2015 8:40,0.077,11.1,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.629,-17.674
4/30/2015 8:50,0.076,10.6,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.582,-17.674
4/30/2015 9:00,0.076,10.2,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.559,-17.756
4/30/2015 9:10,0.076,10,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.559,-17.839
4/30/2015 9:20,0.076,11.1,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.559,-17.674
4/30/2015 9:30,0.077,13.5,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.537,-17.674
4/30/2015 9:40,0.078,15.7,0.01,0.234,5.9,0.05,0.229,5.3,0.14,-9.559,-17.592
4/30/2015 9:50,0.079,17.5,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.559,-17.592
4/30/2015 10:00,0.078,16.1,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.629,-17.511
4/30/2015 10:10,0.077,15.2,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.605,-17.431
4/30/2015 10:20,0.077,15.1,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.699,-17.431
4/30/2015 10:30,0.077,14.6,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.699,-17.431
4/30/2015 10:40,0.078,16.6,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.676,-17.511
4/30/2015 10:50,0.078,18.2,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.676,-17.511
4/30/2015 11:00,0.078,19.2,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.652,-17.431
4/30/2015 11:10,0.079,22.6,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.629,-17.351
4/30/2015 11:20,0.079,24.2,0.01,0.234,5.8,0.05,0.229,5.3,0.14,-9.605,-17.193
4/30/2015 11:30,0.076,22.5,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.629,-17.193
4/30/2015 11:40,0.072,20.5,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.652,-17.271
4/30/2015 11:50,0.073,22.5,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.652,-17.193
4/30/2015 12:00,0.074,24.4,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.582,-17.193
4/30/2015 12:10,0.073,23.1,0.01,0.234,5.8,0.05,0.229,5.3,0.14,-9.699,-17.271
4/30/2015 12:20,0.073,22.3,0.01,0.234,5.8,0.05,0.229,5.3,0.14,-9.676,-17.271
4/30/2015 12:30,0.073,22.9,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.676,-17.193
4/30/2015 12:40,0.073,23,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.676,-17.193
4/30/2015 12:50,0.072,21.8,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.699,-17.193
4/30/2015 13:00,0.072,23.8,0.01,0.234,5.8,0.05,0.229,5.3,0.13,-9.629,-17.193
4/30/2015 13:10,0.073,26.3,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.652,-17.115
4/30/2015 13:20,0.073,27.1,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.676,-17.037
4/30/2015 13:30,0.073,26.2,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.676,-17.037
4/30/2015 13:40,0.072,23.9,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.676,-17.037
4/30/2015 13:50,0.071,22.1,0.01,0.234,5.9,0.05,0.229,5.3,0.14,-9.748,-16.96
4/30/2015 14:00,0.07,20.7,0.01,0.234,5.9,0.05,0.229,5.3,0.13,-9.772,-17.037
4/30/2015 14:10,0.069,19.8,0.01,0.234,6,0.05,0.229,5.3,0.13,-9.748,-17.037
4/30/2015 14:20,0.069,19.9,0.01,0.234,6,0.05,0.229,5.3,0.13,-9.748,-17.115
4/30/2015 14:30,0.069,20.5,0.01,0.234,6,0.05,0.229,5.3,0.13,-9.748,-17.193
4/30/2015 14:40,0.069,20.9,0.01,0.234,6,0.05,0.229,5.3,0.13,-9.723,-17.193
4/30/2015 14:50,0.07,23,0.01,0.234,6.1,0.05,0.229,5.3,0.13,-9.723,-17.193
4/30/2015 15:00,0.069,21.1,0.01,0.234,6.1,0.05,0.229,5.3,0.13,-9.772,-17.115
4/30/2015 15:10,0.068,19.7,0.01,0.234,6.1,0.05,0.229,5.3,0.13,-9.772,-17.193
4/30/2015 15:20,0.068,18.7,0.01,0.234,6.2,0.05,0.229,5.3,0.13,-9.699,-17.193
4/30/2015 15:30,0.067,17.9,0.01,0.234,6.2,0.05,0.229,5.3,0.13,-9.652,-17.193
4/30/2015 15:40,0.068,19.5,0.01,0.234,6.2,0.05,0.229,5.3,0.13,-9.652,-17.115
4/30/2015 15:50,0.068,20.6,0.01,0.234,6.3,0.05,0.229,5.3,0.13,-9.699,-17.193
4/30/2015 16:00,0.068,19.3,0.01,0.234,6.3,0.05,0.229,5.3,0.13,-9.723,-17.351
4/30/2015 16:10,0.068,20.3,0.01,0.234,6.3,0.05,0.229,5.3,0.14,-9.748,-17.351
4/30/2015 16:20,0.067,18.8,0.01,0.234,6.4,0.05,0.229,5.3,0.13,-9.748,-17.351
4/30/2015 16:30,0.066,17.2,0.01,0.234,6.4,0.05,0.229,5.3,0.13,-9.748,-17.431
4/30/2015 16:40,0.066,16.3,0.01,0.234,6.5,0.05,0.229,5.3,0.13,-9.699,-17.351
4/30/2015 16:50,0.066,15.3,0.01,0.234,6.5,0.05,0.229,5.3,0.13,-9.676,-17.431
4/30/2015 17:00,0.066,14.6,0.01,0.234,6.5,0.05,0.229,5.3,0.13,-9.699,-17.511
4/30/2015 17:10,0.065,13.8,0.01,0.234,6.6,0.05,0.229,5.3,0.13,-9.652,-17.511
4/30/2015 17:20,0.065,13.2,0.01,0.234,6.6,0.05,0.229,5.3,0.14,-9.629,-17.592
4/30/2015 17:30,0.065,12.6,0.01,0.234,6.7,0.05,0.229,5.3,0.13,-9.699,-17.592
4/30/2015 17:40,0.065,12.1,0.01,0.234,6.7,0.05,0.229,5.3,0.14,-9.676,-17.592
4/30/2015 17:50,0.065,11.6,0,0.234,6.7,0.05,0.229,5.3,0.14,-9.723,-17.674
4/30/2015 18:00,0.065,11.2,0.01,0.234,6.8,0.05,0.229,5.3,0.13,-9.699,-17.756
4/30/2015 18:10,0.065,10.7,0.01,0.234,6.8,0.05,0.229,5.3,0.13,-9.723,-17.674
4/30/2015 18:20,0.065,10.3,0.01,0.234,6.9,0.05,0.229,5.3,0.13,-9.676,-17.756
4/30/2015 18:30,0.065,9.9,0,0.234,6.9,0.05,0.229,5.3,0.13,-9.699,-17.756
4/30/2015 18:40,0.065,9.5,0.01,0.234,6.9,0.05,0.229,5.3,0.13,-9.652,-17.839
4/30/2015 18:50,0.065,9.1,0.01,0.234,7,0.05,0.229,5.3,0.13,-9.652,-17.922
4/30/2015 19:00,0.065,8.8,0,0.234,7,0.05,0.229,5.3,0.13,-9.652,-17.922
4/30/2015 19:10,0.065,8.5,0.01,0.234,7,0.05,0.229,5.3,0.13,-9.676,-17.839
4/30/2015 19:20,0.065,8.2,0,0.235,7.1,0.05,0.229,5.3,0.13,-9.652,-17.839
4/30/2015 19:30,0.065,7.9,0,0.235,7.1,0.05,0.229,5.3,0.13,-9.629,-17.839
4/30/2015 19:40,0.065,7.6,0.01,0.235,7.1,0.05,0.229,5.3,0.13,-9.605,-17.922
4/30/2015 19:50,0.065,7.3,0.01,0.234,7.1,0.05,0.229,5.3,0.13,-9.629,-17.922
4/30/2015 20:00,0.065,7.1,0.01,0.235,7.2,0.05,0.229,5.3,0.13,-9.605,-17.922
4/30/2015 20:10,0.065,6.9,0,0.235,7.2,0.05,0.229,5.3,0.14,-9.629,-17.922
4/30/2015 20:20,0.065,6.7,0.01,0.235,7.2,0.05,0.229,5.4,0.13,-9.582,-18.006
4/30/2015 20:30,0.065,6.5,0.01,0.234,7.3,0.05,0.229,5.4,0.13,-9.582,-18.006
4/30/2015 20:40,0.065,6.3,0,0.234,7.3,0.05,0.229,5.4,0.13,-9.629,-17.922
4/30/2015 20:50,0.065,6.2,0,0.234,7.3,0.05,0.229,5.4,0.14,-9.582,-18.006
4/30/2015 21:00,0.065,5.9,0,0.234,7.3,0.05,0.229,5.4,0.13,-9.605,-18.006
4/30/2015 21:10,0.065,5.8,0,0.235,7.4,0.05,0.229,5.4,0.14,-9.605,-18.006
4/30/2015 21:20,0.065,5.6,0,0.235,7.4,0.05,0.229,5.4,0.13,-9.629,-18.091
4/30/2015 21:30,0.065,5.5,0.01,0.234,7.4,0.05,0.229,5.4,0.13,-9.582,-18.006
4/30/2015 21:40,0.065,5.3,0,0.235,7.4,0.05,0.229,5.4,0.13,-9.582,-18.176
4/30/2015 21:50,0.065,5.2,0,0.235,7.4,0.05,0.229,5.4,0.14,-9.537,-18.091
4/30/2015 22:00,0.065,5.1,0,0.235,7.4,0.05,0.229,5.4,0.13,-9.582,-18.091
4/30/2015 22:10,0.065,5,0,0.235,7.4,0.05,0.229,5.4,0.13,-9.582,-18.006
4/30/2015 22:20,0.065,4.9,0,0.234,7.4,0.05,0.229,5.4,0.13,-9.605,-18.091
4/30/2015 22:30,0.065,4.8,0,0.235,7.5,0.05,0.229,5.5,0.13,-9.605,-18.091
4/30/2015 22:40,0.065,4.6,0,0.234,7.5,0.05,0.229,5.5,0.13,-9.582,-18.176
4/30/2015 22:50,0.065,4.5,0.01,0.234,7.5,0.05,0.229,5.5,0.13,-9.582,-18.091
4/30/2015 23:00,0.065,4.4,0.01,0.235,7.5,0.05,0.229,5.5,0.13,-9.582,-18.091
4/30/2015 23:10,0.065,4.3,0.01,0.234,7.5,0.05,0.229,5.5,0.13,-9.559,-18.091
4/30/2015 23:20,0.065,4.1,0.01,0.235,7.5,0.05,0.229,5.5,0.14,-9.559,-18.176
4/30/2015 23:30,0.065,4,0,0.235,7.5,0.05,0.229,5.5,0.13,-9.559,-18.176
4/30/2015 23:40,0.065,3.9,0.01,0.235,7.5,0.05,0.229,5.5,0.14,-9.582,-18.091
4/30/2015 23:50,0.065,3.8,0.01,0.235,7.5,0.05,0.229,5.5,0.13,-9.582,-18.176
5/1/2015 0:00,0.065,3.7,0,0.235,7.5,0.05,0.229,5.5,0.13,-9.629,-18.091
5/1/2015 0:10,0.065,3.6,0,0.235,7.5,0.05,0.23,5.5,0.13,-9.582,-18.091
5/1/2015 0:20,0.065,3.5,0.01,0.235,7.5,0.05,0.229,5.5,0.14,-9.605,-18.091
5/1/2015 0:30,0.065,3.4,0,0.235,7.5,0.05,0.229,5.5,0.13,-9.582,-18.176
5/1/2015 0:40,0.065,3.2,0.01,0.235,7.5,0.05,0.229,5.5,0.14,-9.537,-18.091
5/1/2015 0:50,0.065,3.1,0.01,0.235,7.5,0.05,0.229,5.5,0.13,-9.559,-18.176
5/1/2015 1:00,0.065,3,0,0.235,7.5,0.05,0.229,5.5,0.13,-9.537,-18.176
5/1/2015 1:10,0.065,3,0,0.235,7.5,0.05,0.229,5.6,0.14,-9.559,-18.091
5/1/2015 1:20,0.065,2.9,0.01,0.235,7.5,0.05,0.229,5.6,0.13,-9.559,-18.176
5/1/2015 1:30,0.065,2.8,0,0.235,7.4,0.05,0.229,5.6,0.12,-9.559,-18.262
5/1/2015 1:40,0.065,2.8,0.01,0.234,7.4,0.05,0.229,5.6,0.13,-9.559,-18.176
5/1/2015 1:50,0.065,2.7,0.01,0.235,7.4,0.05,0.229,5.6,0.13,-9.559,-18.262
5/1/2015 2:00,0.065,2.7,0,0.235,7.4,0.05,0.229,5.6,0.13,-9.537,-18.176
5/1/2015 2:10,0.065,2.6,0,0.234,7.4,0.05,0.229,5.6,0.13,-9.514,-18.262
5/1/2015 2:20,0.065,2.6,0.01,0.234,7.4,0.05,0.229,5.6,0.13,-9.582,-18.176
5/1/2015 2:30,0.065,2.5,0.01,0.234,7.4,0.05,0.229,5.6,0.13,-9.559,-18.176
5/1/2015 2:40,0.065,2.5,0,0.235,7.4,0.05,0.229,5.6,0.13,-9.514,-18.262
5/1/2015 2:50,0.065,2.5,0.01,0.234,7.4,0.05,0.229,5.6,0.13,-9.492,-18.091
5/1/2015 3:00,0.065,2.4,0,0.235,7.4,0.05,0.229,5.6,0.13,-9.559,-18.176
5/1/2015 3:10,0.065,2.4,0,0.235,7.4,0.05,0.229,5.6,0.13,-9.537,-18.176
5/1/2015 3:20,0.065,2.4,0.01,0.235,7.3,0.05,0.229,5.7,0.13,-9.559,-18.176
5/1/2015 3:30,0.065,2.4,0.01,0.234,7.3,0.05,0.229,5.7,0.13,-9.537,-18.262
5/1/2015 3:40,0.065,2.4,0.01,0.234,7.3,0.05,0.229,5.7,0.13,-9.537,-18.262
5/1/2015 3:50,0.065,2.4,0.01,0.234,7.3,0.05,0.229,5.7,0.13,-9.559,-18.262
5/1/2015 4:00,0.065,2.4,0,0.234,7.3,0.05,0.229,5.7,0.13,-9.537,-18.176
5/1/2015 4:10,0.065,2.4,0,0.234,7.3,0.05,0.23,5.7,0.13,-9.537,-18.176
5/1/2015 4:20,0.065,2.4,0.01,0.234,7.2,0.05,0.229,5.7,0.13,-9.514,-18.176
5/1/2015 4:30,0.065,2.4,0,0.234,7.2,0.05,0.23,5.7,0.13,-9.492,-18.262
5/1/2015 4:40,0.065,2.4,0.01,0.234,7.2,0.05,0.229,5.7,0.13,-9.514,-18.176
5/1/2015 4:50,0.065,2.3,0,0.234,7.2,0.05,0.229,5.7,0.13,-9.492,-18.262
5/1/2015 5:00,0.065,2.2,0.01,0.234,7.2,0.05,0.229,5.7,0.13,-9.537,-18.176
5/1/2015 5:10,0.065,2.2,0.01,0.234,7.1,0.05,0.229,5.7,0.13,-9.514,-18.349
5/1/2015 5:20,0.065,2.2,0,0.234,7.1,0.05,0.229,5.7,0.13,-9.492,-18.349
5/1/2015 5:30,0.065,2.2,0,0.234,7.1,0.05,0.229,5.7,0.13,-9.514,-18.349
5/1/2015 5:40,0.065,2.3,0,0.234,7.1,0.05,0.23,5.7,0.13,-9.492,-18.262
5/1/2015 5:50,0.065,2.4,0,0.234,7.1,0.05,0.23,5.7,0.13,-9.492,-18.262
5/1/2015 6:00,0.065,2.6,0,0.234,7.1,0.05,0.229,5.7,0.13,-9.492,-18.176
5/1/2015 6:10,0.065,2.8,0.01,0.234,7,0.05,0.229,5.7,0.13,-9.469,-18.176
5/1/2015 6:20,0.065,3.1,0.01,0.234,7,0.05,0.229,5.7,0.13,-9.492,-18.006
5/1/2015 6:30,0.065,3.5,0,0.234,7,0.05,0.23,5.7,0.13,-9.469,-17.922
5/1/2015 6:40,0.065,3.8,0,0.234,7,0.05,0.23,5.7,0.13,-9.469,-18.091
5/1/2015 6:50,0.065,4.2,0,0.234,7,0.05,0.23,5.7,0.13,-9.469,-18.091
5/1/2015 7:00,0.065,4.6,0.01,0.234,7,0.05,0.229,5.7,0.13,-9.492,-18.006
5/1/2015 7:10,0.065,5,0.01,0.234,6.9,0.05,0.229,5.8,0.13,-9.492,-17.922
5/1/2015 7:20,0.065,5.5,0.01,0.234,6.9,0.05,0.229,5.7,0.13,-9.537,-17.839
5/1/2015 7:30,0.065,6.1,0,0.234,6.9,0.05,0.229,5.8,0.13,-9.582,-17.922
5/1/2015 7:40,0.065,7.1,0,0.234,6.9,0.05,0.229,5.8,0.13,-9.605,-17.839
5/1/2015 7:50,0.066,8.5,0.01,0.234,6.9,0.05,0.229,5.8,0.13,-9.605,-17.756
5/1/2015 8:00,0.066,9.5,0.01,0.234,6.9,0.05,0.23,5.8,0.13,-9.676,-17.756
5/1/2015 8:10,0.066,10.1,0.01,0.234,6.8,0.05,0.229,5.8,0.13,-9.629,-17.756
5/1/2015 8:20,0.066,10.8,0.01,0.234,6.8,0.05,0.229,5.8,0.13,-9.652,-17.674
5/1/2015 8:30,0.066,11.3,0.01,0.234,6.8,0.05,0.23,5.8,0.13,-9.652,-17.592
5/1/2015 8:40,0.066,11.6,0.01,0.234,6.8,0.05,0.23,5.8,0.13,-9.629,-17.674
5/1/2015 8:50,0.066,11.9,0.01,0.234,6.8,0.05,0.229,5.8,0.13,-9.676,-17.592
5/1/2015 9:00,0.066,12.3,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.676,-17.592
5/1/2015 9:10,0.066,12.6,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.652,-17.592
5/1/2015 9:20,0.066,13.1,0.01,0.234,6.7,0.05,0.229,5.8,0.14,-9.699,-17.592
5/1/2015 9:30,0.066,13.1,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.676,-17.592
5/1/2015 9:40,0.066,13.6,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.652,-17.511
5/1/2015 9:50,0.066,14.8,0.01,0.234,6.7,0.05,0.23,5.8,0.13,-9.676,-17.431
5/1/2015 10:00,0.067,16.1,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.652,-17.431
5/1/2015 10:10,0.067,17.7,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.652,-17.431
5/1/2015 10:20,0.068,19.4,0.01,0.234,6.6,0.05,0.23,5.8,0.13,-9.629,-17.351
5/1/2015 10:30,0.068,20.8,0.01,0.234,6.6,0.05,0.23,5.8,0.13,-9.605,-17.271
5/1/2015 10:40,0.068,22.2,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.629,-17.193
5/1/2015 10:50,0.068,23.6,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.605,-17.193
5/1/2015 11:00,0.068,24.8,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.652,-17.115
5/1/2015 11:10,0.067,22.2,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.652,-17.037
5/1/2015 11:20,0.067,22.3,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.652,-17.115
5/1/2015 11:30,0.067,24.1,0.01,0.234,6.6,0.05,0.229,5.8,0.12,-9.652,-17.037
5/1/2015 11:40,0.068,21.7,0.01,0.234,6.6,0.05,0.23,5.8,0.13,-9.699,-17.115
5/1/2015 11:50,0.073,20.1,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.676,-17.115
5/1/2015 12:00,0.072,19.7,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.699,-17.193
5/1/2015 12:10,0.074,23.1,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.676,-17.115
5/1/2015 12:20,0.074,23.4,0.01,0.234,6.6,0.05,0.23,5.8,0.13,-9.699,-17.037
5/1/2015 12:30,0.073,22.6,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.723,-17.037
5/1/2015 12:40,0.073,22.2,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.723,-17.037
5/1/2015 12:50,0.073,22.5,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.676,-17.037
5/1/2015 13:00,0.073,25.1,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.582,-16.96
5/1/2015 13:10,0.074,26.3,0.01,0.234,6.6,0.05,0.229,5.8,0.13,-9.629,-16.96
5/1/2015 13:20,0.073,25.3,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.629,-16.96
5/1/2015 13:30,0.073,24,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.582,-17.037
5/1/2015 13:40,0.072,23.6,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.605,-16.96
5/1/2015 13:50,0.071,22.9,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.629,-17.037
5/1/2015 14:00,0.071,22.4,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.629,-17.115
5/1/2015 14:10,0.07,21.6,0.01,0.234,6.7,0.05,0.229,5.8,0.13,-9.629,-17.115
5/1/2015 14:20,0.07,21.4,0.01,0.234,6.8,0.05,0.229,5.8,0.13,-9.629,-17.115
5/1/2015 14:30,0.07,22,0.01,0.234,6.8,0.05,0.229,5.8,0.13,-9.676,-17.193
5/1/2015 14:40,0.07,22.5,0.01,0.234,6.8,0.05,0.229,5.8,0.13,-9.676,-17.115
5/1/2015 14:50,0.07,24.8,0.01,0.234,6.9,0.05,0.229,5.8,0.13,-9.652,-17.193
5/1/2015 15:00,0.071,25.6,0.01,0.234,6.9,0.05,0.229,5.8,0.13,-9.605,-17.193
